"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000004848";-5,2127742607853;0,00028112039979904;0,000729847759503113;"ARX";"X";25003694;25015948;"-";12255;"protein_coding";"aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]"
"ENSG00000005108";-7,79714574929351;1,41208171608974e-65;6,13136884360318e-64;"THSD7A";"7";11370435;11832198;"-";461764;"protein_coding";"thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSG00000005187";-4,38319010217645;1,79136574605894e-12;1,07257382438636e-11;"ACSM3";"16";20742440;20797811;"+";55372;"protein_coding";"acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]"
"ENSG00000005243";-4,09238245424525;1,63199551947361e-14;1,12087383315696e-13;"COPZ2";"17";48026167;48048086;"-";21920;"protein_coding";"COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]"
"ENSG00000005339";-1,00180508115154;2,69334721364234e-20;2,64384529480088e-19;"CREBBP";"16";3725054;3880727;"-";155674;"protein_coding";"CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]"
"ENSG00000005421";-3,4809725169408;0,00413754790953201;0,00889269586058712;"PON1";"7";95297676;95324706;"-";27031;"protein_coding";"paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]"
"ENSG00000005486";-1,15364762443883;2,55926766578809e-16;1,97979072508003e-15;"RHBDD2";"7";75878992;75888926;"+";9935;"protein_coding";"rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]"
"ENSG00000005513";-7,68987597676865;2,02096118928547e-05;6,13481173075817e-05;"SOX8";"16";981808;986979;"+";5172;"protein_coding";"SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]"
"ENSG00000005882";-1,52488044075187;3,2856829549818e-11;1,78739869698766e-10;"PDK2";"17";50094737;50111369;"+";16633;"protein_coding";"pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]"
"ENSG00000005961";-2,73327143302535;0,00661071832486661;0,0137571739371088;"ITGA2B";"17";44372181;44389601;"-";17421;"protein_coding";"integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]"
"ENSG00000005981";-10,6523850157823;1,06606368770565e-12;6,50890674484126e-12;"ASB4";"7";95485439;95544738;"+";59300;"protein_coding";"ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]"
"ENSG00000006025";-2,31161684147941;5,71948804872896e-18;4,86578532878382e-17;"OSBPL7";"17";47807367;47821822;"-";14456;"protein_coding";"oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]"
"ENSG00000006042";-5,62587278485338;9,40461909714575e-07;3,3423337199819e-06;"TMEM98";"17";32927910;32941649;"+";13740;"protein_coding";"transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"ENSG00000006047";-6,14079037075604;0,00931248644261346;0,0188129106780869;"YBX2";"17";7288252;7294557;"-";6306;"protein_coding";"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"ENSG00000006282";-3,05878045427191;7,31674188641638e-74;3,70648406409765e-72;"SPATA20";"17";50547089;50555852;"+";8764;"protein_coding";"spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]"
"ENSG00000006283";-7,74033836629329;8,44537367290836e-68;3,85741288770516e-66;"CACNA1G";"17";50560933;50629625;"+";68693;"protein_coding";"calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
"ENSG00000006432";-1,40524609616935;2,53659031274344e-20;2,49877314426235e-19;"MAP3K9";"14";70722526;70809262;"-";86737;"protein_coding";"mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]"
"ENSG00000006534";-4,99125563899647;9,1275912062504e-206;2,87898004141298e-203;"ALDH3B1";"11";68008547;68029282;"+";20736;"protein_coding";"aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]"
"ENSG00000006611";-4,54859132617954;0,000192907695359801;0,00051204159150997;"USH1C";"11";17493895;17544416;"-";50522;"protein_coding";"USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]"
"ENSG00000006740";-4,43702561841396;3,12946216534157e-10;1,55932098414352e-09;"ARHGAP44";"17";12789512;12991644;"+";202133;"protein_coding";"Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]"
"ENSG00000006756";-2,49181262452656;1,24330728539915e-29;1,8089093028736e-28;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000006757";-6,85560833661729;2,24549175273061e-22;2,450253631227e-21;"PNPLA4";"X";7898763;7928587;"-";29825;"protein_coding";"patatin like domain 4, phospholipase and triacylglycerol lipase  [Source:HGNC Symbol;Acc:HGNC:24887]"
"ENSG00000007237";-2,8196304596761;0,0128925836276282;0,0252963991200776;"GAS7";"17";9910609;10198551;"-";287943;"protein_coding";"growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]"
"ENSG00000007255";-3,53320520790918;2,06466336352702e-24;2,4992742540247e-23;"TRAPPC6A";"19";45162928;45179266;"-";16339;"protein_coding";"trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]"
"ENSG00000007384";-1,21764055534055;1,26928428373903e-08;5,47436155089407e-08;"RHBDF1";"16";58059;76355;"-";18297;"protein_coding";"rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]"
"ENSG00000007516";-3,54419755006246;0,000257584344241131;0,000672671934427419;"BAIAP3";"16";1333605;1349441;"+";15837;"protein_coding";"BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]"
"ENSG00000007541";-1,08468082420602;3,44849912564286e-11;1,87292267327393e-10;"PIGQ";"16";569968;584136;"+";14169;"protein_coding";"phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]"
"ENSG00000007866";-1,02692603113595;0,0108265968425088;0,0215539144237489;"TEAD3";"6";35473597;35497084;"-";23488;"protein_coding";"TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]"
"ENSG00000008086";-2,89186777159621;5,14262952195622e-50;1,49772365363314e-48;"CDKL5";"X";18425605;18653629;"+";228025;"protein_coding";"cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]"
"ENSG00000008283";-3,52481235259681;9,4521113663804e-63;3,84454855746426e-61;"CYB561";"17";63432303;63446361;"-";14059;"protein_coding";"cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000008323";-4,7253055563492;8,37873844401788e-49;2,33445617614412e-47;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008735";-3,93878785994245;5,86845286076507e-08;2,37479851061268e-07;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000009709";-9,23870678216113;5,00463296555693e-09;2,24235993795806e-08;"PAX7";"1";18631006;18748866;"+";117861;"protein_coding";"paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]"
"ENSG00000010278";-2,65323193385793;1,66354141187037e-07;6,42843776750738e-07;"CD9";"12";6199707;6238271;"+";38565;"protein_coding";"CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]"
"ENSG00000010310";-1,94165555038473;0,0256527553533453;0,0471923749578379;"GIPR";"19";45668187;45683724;"+";15538;"protein_coding";"gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]"
"ENSG00000010361";-1,73343579339395;6,84944422350099e-07;2,47411752558915e-06;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000010438";-7,65691352552199;6,82553720574705e-12;3,91163885733539e-11;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000010626";-2,49302457148215;2,70559254300285e-12;1,60047383373597e-11;"LRRC23";"12";6904733;6914242;"+";9510;"protein_coding";"leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]"
"ENSG00000010704";-1,69222184198676;1,21819123947577e-19;1,14536012094019e-18;"HFE";"6";26087281;26096216;"+";8936;"protein_coding";"homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]"
"ENSG00000011021";-1,11672819331553;1,6921551860167e-05;5,18755881984983e-05;"CLCN6";"1";11806096;11843144;"+";37049;"protein_coding";"chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]"
"ENSG00000011347";-2,61746372002083;0,0104160724405071;0,0208234253752639;"SYT7";"11";61513716;61588404;"-";74689;"protein_coding";"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]"
"ENSG00000011523";-1,00163488871574;2,94107636790821e-06;9,91449357578576e-06;"CEP68";"2";65056361;65087008;"+";30648;"protein_coding";"centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]"
"ENSG00000011590";-2,8409032478555;0,0121106311083156;0,0238911281847665;"ZBTB32";"19";35704481;35717048;"+";12568;"protein_coding";"zinc finger and BTB domain containing 32 [Source:HGNC Symbol;Acc:HGNC:16763]"
"ENSG00000011638";-1,88986340261298;4,83596056972e-05;0,000139504318971543;"TMEM159";"16";21158349;21180616;"+";24090;"protein_coding";"lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]"
"ENSG00000012124";-2,97588074832287;5,2214651441884e-05;0,000149900794805766;"CD22";"19";35329166;35347361;"+";18196;"protein_coding";"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"ENSG00000012174";-1,02064227300207;5,88127963752625e-12;3,38441830294411e-11;"MBTPS2";"X";21839538;21885423;"+";45886;"protein_coding";"membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]"
"ENSG00000012211";-2,69326675475084;2,90824444166828e-20;2,84810324143928e-19;"PRICKLE3";"X";49174802;49186400;"-";11599;"protein_coding";"prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]"
"ENSG00000012822";-1,84463000777172;6,63353424230603e-18;5,62336673066075e-17;"CALCOCO1";"12";53711118;53727523;"-";16406;"protein_coding";"calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]"
"ENSG00000013275";-1,25164711556802;0,000569781374359407;0,00140923734800506;"PSMC4";"19";39971005;39981764;"+";21520;"protein_coding";"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]"
"ENSG00000013364";-1,61954659088215;1,64107699264282e-40;3,43783008596616e-39;"MVP";"16";29820394;29848039;"+";27646;"protein_coding";"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]"
"ENSG00000013523";-1,35052543653645;3,19923568705781e-07;1,20399871635627e-06;"ANGEL1";"14";76786473;76812940;"-";26468;"protein_coding";"angel homolog 1 [Source:HGNC Symbol;Acc:HGNC:19961]"
"ENSG00000013588";-6,0434420103581;4,73766182212382e-79;2,70305435769433e-77;"GPRC5A";"12";12891022;12913666;"+";22645;"protein_coding";"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000014216";-2,22934142757522;5,46811471242183e-96;4,19314099300714e-94;"CAPN1";"11";65181215;65212006;"+";30792;"protein_coding";"calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]"
"ENSG00000015133";-6,05938354764555;3,29113799358093e-54;1,07247473369771e-52;"CCDC88C";"14";91271323;91417844;"-";146522;"protein_coding";"coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]"
"ENSG00000015413";-6,81579069583872;0,00104887167952564;0,00249345675008962;"DPEP1";"16";89613308;89641540;"+";28233;"protein_coding";"dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]"
"ENSG00000016391";-2,62678912518771;5,48068000734404e-24;6,4887059265418e-23;"CHDH";"3";53812335;53846464;"-";34130;"protein_coding";"choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]"
"ENSG00000018236";-4,04573940666142;4,62126168295579e-211;1,51477708929357e-208;"CNTN1";"12";40692429;41072412;"+";379984;"protein_coding";"contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000018280";-6,42899469756116;0,00394297157954438;0,00850731232514758;"SLC11A1";"2";218381766;218396894;"+";15129;"protein_coding";"solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]"
"ENSG00000019186";-9,61822399829055;0;0;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019485";-1,79220738634938;1,06834150923882e-13;6,96275438984226e-13;"PRDM11";"11";45094013;45235124;"+";141112;"protein_coding";"PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]"
"ENSG00000019505";-8,58149255604602;0,0001855837235338;0,000493698775670678;"SYT13";"11";45240302;45286333;"-";46032;"protein_coding";"synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]"
"ENSG00000020256";-1,13001716218405;1,92392011731013e-07;7,36988373076843e-07;"ZFP64";"20";52084011;52191985;"-";107975;"protein_coding";"ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]"
"ENSG00000020633";-5,56013354670202;9,6587211752042e-61;3,71183544565261e-59;"RUNX3";"1";24899511;24965158;"-";65648;"protein_coding";"RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]"
"ENSG00000021355";-3,64331907892286;1,01984334760623e-116;1,09991749947958e-114;"SERPINB1";"6";2832332;2842049;"-";9718;"protein_coding";"serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]"
"ENSG00000021776";-1,05735140589495;8,90593417004125e-12;5,06568565908743e-11;"AQR";"15";34856351;34969794;"-";113444;"protein_coding";"aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]"
"ENSG00000022556";-6,52962568585742;4,98310364599009e-25;6,16599138786206e-24;"NLRP2";"19";54965279;55001142;"+";357617;"protein_coding";"NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]"
"ENSG00000022840";-1,04221273853851;4,17479332292414e-15;2,96726275422291e-14;"RNF10";"12";120534329;120577594;"+";43266;"protein_coding";"ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]"
"ENSG00000023171";-6,01233658646199;8,82868429603346e-287;4,61215985552473e-284;"GRAMD1B";"11";123358299;123627771;"+";269473;"protein_coding";"GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]"
"ENSG00000023191";-1,67111022811164;7,63120325212781e-11;4,01671362612785e-10;"RNH1";"11";494512;507283;"-";25544;"protein_coding";"ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]"
"ENSG00000023839";-8,51466103182988;0;0;"ABCC2";"10";99782598;99853741;"+";71144;"protein_coding";"ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]"
"ENSG00000024422";-1,27251337863434;4,91636517820801e-37;9,30768705369233e-36;"EHD2";"19";47713344;47743134;"+";29791;"protein_coding";"EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]"
"ENSG00000025434";-2,28160273555966;3,6911447816157e-11;1,99627522854318e-10;"NR1H3";"11";47248300;47269033;"+";20734;"protein_coding";"nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]"
"ENSG00000025708";-3,14997502654592;3,47153869164406e-07;1,30032965064337e-06;"TYMP";"22";50525752;50530085;"-";4334;"protein_coding";"thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
"ENSG00000027075";-2,39080743385495;8,73259930786686e-11;4,5748311698405e-10;"PRKCH";"14";61187305;61550980;"+";363676;"protein_coding";"protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]"
"ENSG00000028116";-5,52801051592815;1,07055902790253e-87;7,21634486671231e-86;"VRK2";"2";57907651;58164001;"+";256351;"protein_coding";"VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"ENSG00000029534";-5,74927027335142;2,56755447650178e-138;3,76507089330529e-136;"ANK1";"8";41653225;41896762;"-";243538;"protein_coding";"ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSG00000030582";-1,28005785312231;1,35807913313037e-17;1,13401642700002e-16;"GRN";"17";44345086;44353106;"+";8021;"protein_coding";"granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"ENSG00000033627";-1,48676829906745;8,06947107638703e-30;1,18957096987621e-28;"ATP6V0A1";"17";42458844;42522579;"+";63736;"protein_coding";"ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]"
"ENSG00000036448";-7,37391651721979;0,000114333462526956;0,000313124589296056;"MYOM2";"8";2045043;2145456;"+";200637;"protein_coding";"myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]"
"ENSG00000037280";-5,6154900072142;0,00543314653393787;0,0114563459394348;"FLT4";"5";180601506;180650298;"-";48793;"protein_coding";"fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]"
"ENSG00000038295";-1,5327527458962;0,0225934035824756;0,0421392310262462;"TLL1";"4";165873124;166105178;"+";232055;"protein_coding";"tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]"
"ENSG00000039068";-5,02430730009058;1,28750766696146e-110;1,24411940280895e-108;"CDH1";"16";68737290;68835542;"+";98253;"protein_coding";"cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]"
"ENSG00000040531";-1,39990631664072;3,69831440703405e-11;1,99950588429458e-10;"CTNS";"17";3636468;3663103;"+";26636;"protein_coding";"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]"
"ENSG00000040608";-3,46871286837067;1,42646302910863e-06;4,97313502765567e-06;"RTN4R";"22";20241415;20268293;"-";26879;"protein_coding";"reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]"
"ENSG00000041353";-3,62297117074673;1,06251641275475e-86;7,07652863427138e-85;"RAB27B";"18";54717842;54895516;"+";177675;"protein_coding";"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"ENSG00000042493";-5,83645831267923;6,41765753425474e-91;4,54593139831087e-89;"CAPG";"2";85394748;85418467;"-";23720;"protein_coding";"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"ENSG00000046647";-1,55120148626449;3,34858179423775e-06;1,12001284222234e-05;"GEMIN8";"X";14002494;14029918;"-";27425;"protein_coding";"gem nuclear organelle associated protein 8 [Source:HGNC Symbol;Acc:HGNC:26044]"
"ENSG00000047230";-1,03990997344772;1,94763405712167e-08;8,28041671742193e-08;"CTPS2";"X";16587999;16712979;"-";124981;"protein_coding";"CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]"
"ENSG00000047457";-7,10304884952319;2,70741067861642e-15;1,95001224965234e-14;"CP";"3";149162410;149222045;"-";59636;"protein_coding";"ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]"
"ENSG00000047578";-1,11476559733825;1,59592406590433e-10;8,17122897694418e-10;"KIAA0556";"16";27550128;27780371;"+";230244;"protein_coding";"katanin interacting protein [Source:HGNC Symbol;Acc:HGNC:29068]"
"ENSG00000048392";-1,46711414554724;2,43160285580679e-22;2,64815015899167e-21;"RRM2B";"8";102204501;102239118;"-";34618;"protein_coding";"ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]"
"ENSG00000049239";-1,64730451361913;1,4088174254692e-18;1,24543632477888e-17;"H6PD";"1";9234767;9271337;"+";36571;"protein_coding";"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]"
"ENSG00000049283";-3,80648375007039;5,38717239254984e-05;0,00015433995010498;"EPN3";"17";50532687;50543750;"+";11064;"protein_coding";"epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]"
"ENSG00000049540";-5,71169968800094;1,89465337825935e-05;5,77762140174419e-05;"ELN";"7";74027772;74069907;"+";42136;"protein_coding";"elastin [Source:HGNC Symbol;Acc:HGNC:3327]"
"ENSG00000050327";-4,23338980894265;0,000154175006126418;0,000414697277138427;"ARHGEF5";"7";144355396;144380632;"+";50457;"protein_coding";"Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]"
"ENSG00000050555";-4,54687211117877;2,88046799522834e-08;1,20171658288575e-07;"LAMC3";"9";131009117;131093059;"+";83943;"protein_coding";"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]"
"ENSG00000051523";-8,63977793997181;3,3802061997704e-175;7,74067219747422e-173;"CYBA";"16";88643289;88651084;"-";7796;"protein_coding";"cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]"
"ENSG00000052126";-7,09117936714961;1,33799437802203e-56;4,630901038798e-55;"PLEKHA5";"12";19129680;19376400;"+";246721;"protein_coding";"pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]"
"ENSG00000053108";-7,20973582729569;3,28267900007093e-42;7,34625767659781e-41;"FSTL4";"5";133194827;133842066;"-";647240;"protein_coding";"follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]"
"ENSG00000053747";-5,79655696358851;8,37395756986052e-17;6,66606898549325e-16;"LAMA3";"18";23689443;23955066;"+";265624;"protein_coding";"laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]"
"ENSG00000054148";-1,49826204517236;2,23742861692549e-30;3,36964812514805e-29;"PHPT1";"9";136848816;136851043;"+";2228;"protein_coding";"phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]"
"ENSG00000054179";-5,26980401006177;3,64516270098302e-06;1,21266039546932e-05;"ENTPD2";"9";137048098;137054051;"-";5954;"protein_coding";"ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]"
"ENSG00000054793";-2,53392321581352;5,56144088411624e-75;2,89628059999287e-73;"ATP9A";"20";51596775;51768411;"-";171637;"protein_coding";"ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540]"
"ENSG00000054983";-6,44462259038707;4,2500221156841e-80;2,48418250726892e-78;"GALC";"14";87933014;87993665;"-";60652;"protein_coding";"galactosylceramidase [Source:HGNC Symbol;Acc:HGNC:4115]"
"ENSG00000055118";-5,3083575981516;0,000173003153191485;0,000462512987670247;"KCNH2";"7";150944956;150978314;"-";33359;"protein_coding";"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]"
"ENSG00000055163";-2,62955127000171;9,06612234036713e-49;2,51758084989896e-47;"CYFIP2";"5";157266080;157395598;"+";129519;"protein_coding";"cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]"
"ENSG00000055732";-5,23057781762767;1,22139555283513e-11;6,86091043573417e-11;"MCOLN3";"1";85018082;85048902;"-";30821;"protein_coding";"mucolipin TRP cation channel 3 [Source:HGNC Symbol;Acc:HGNC:13358]"
"ENSG00000056998";-8,29202870426071;9,80643730714184e-27;1,27774132863204e-25;"GYG2";"X";2828712;2882820;"+";54109;"protein_coding";"glycogenin 2 [Source:HGNC Symbol;Acc:HGNC:4700]"
"ENSG00000058085";-1,93968811357158;8,27383129949047e-34;1,414249875599e-32;"LAMC2";"1";183186039;183245127;"+";59089;"protein_coding";"laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]"
"ENSG00000059122";-1,02844482131757;2,34075507540067e-06;7,96790930471859e-06;"FLYWCH1";"16";2911873;2951208;"+";39336;"protein_coding";"FLYWCH-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25404]"
