"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000087510";-12,0655368576006;4,07717555323888;5,37212069285797e-06;0,00208061091429987;"TFAP2C";"20";56629302;56639283;"+";9982;"protein_coding";"transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]"
"ENSG00000089127";-6,52368141118543;4,2437226866374;0,000198434494364361;0,0174497734343694;"OAS1";"12";112906777;112932190;"+";25414;"protein_coding";"2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]"
"ENSG00000090339";-8,02633009786933;4,76100712096948;2,35843783415539e-05;0,00484792653395132;"ICAM1";"19";10270841;10286615;"+";15775;"protein_coding";"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]"
"ENSG00000092068";-7,63041476327089;6,06102993433645;2,9774086601877e-05;0,00534393079550693;"SLC7A8";"14";23125295;23183660;"-";58366;"protein_coding";"solute carrier family 7 member 8 [Source:HGNC Symbol;Acc:HGNC:11066]"
"ENSG00000099282";-11,2833751045489;7,44956054164154;1,22085928569772e-07;0,000493851146167901;"TSPAN15";"10";69451464;69549508;"+";98045;"protein_coding";"tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]"
"ENSG00000100979";-7,07106156889377;5,50637814289203;7,77041692358447e-05;0,00918473371818235;"PLTP";"20";45898620;45912364;"-";13745;"protein_coding";"phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]"
"ENSG00000101188";-7,06751865090455;6,49243503046349;6,00207377034125e-05;0,00791708324938564;"NTSR1";"20";62708770;62762771;"+";54002;"protein_coding";"neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]"
"ENSG00000101276";-10,0842940541693;2,12808849112376;0,000160677332890409;0,0152333827635631;"SLC52A3";"20";760080;776015;"-";15936;"protein_coding";"solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]"
"ENSG00000102048";-5,56961459061188;5,15368650530766;0,000743692557863204;0,0412726696060485;"ASB9";"X";15243987;15270476;"-";26490;"protein_coding";"ankyrin repeat and SOCS box containing 9 [Source:HGNC Symbol;Acc:HGNC:17184]"
"ENSG00000102981";-9,05509094508182;1,14226348648658;0,000904909447274589;0,0471303767345904;"PARD6A";"16";67660948;67662778;"+";1831;"protein_coding";"par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]"
"ENSG00000103044";-7,56310280225466;8,43744991505314;2,31086777330977e-05;0,00478755826418663;"HAS3";"16";69105564;69118719;"+";13156;"protein_coding";"hyaluronan synthase 3 [Source:HGNC Symbol;Acc:HGNC:4820]"
"ENSG00000103067";-8,01438582615963;4,1944554004963;3,44839188426813e-05;0,0058664558382554;"ESRP2";"16";68225968;68236233;"-";10266;"protein_coding";"epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]"
"ENSG00000104413";-10,2818045451105;2,32015334219212;0,000114618633090858;0,0119357607674721;"ESRP1";"8";94640999;94707466;"+";66468;"protein_coding";"epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]"
"ENSG00000104611";-10,5090460262318;2,5419599923507;7,73065721877668e-05;0,00918473371818235;"SH2D4A";"8";19313443;19396218;"+";82776;"protein_coding";"SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]"
"ENSG00000104689";-11,5782011219222;3,59427665676448;1,23950995585801e-05;0,00342821207139901;"TNFRSF10A";"8";23191457;23225167;"-";33711;"protein_coding";"TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]"
"ENSG00000105376";-10,6105167693756;2,64125978575564;6,52496356008536e-05;0,00830586794994642;"ICAM5";"19";10289351;10296778;"+";7428;"protein_coding";"intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]"
"ENSG00000105519";-6,67272435683862;2,87620420442016;0,000339055295627643;0,0248201671662345;"CAPS";"19";5913644;5916211;"+";2568;"protein_coding";"calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]"
"ENSG00000106066";-6,22247546365122;3,3828690155638;0,000415558049426174;0,0280682863588299;"CPVL";"7";28995231;29195451;"-";200221;"protein_coding";"carboxypeptidase vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]"
"ENSG00000106069";-9,43297654189479;1,50074931868527;0,000479859716643944;0,030488259762896;"CHN2";"7";29146547;29514335;"+";367789;"protein_coding";"chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]"
"ENSG00000106484";-6,46508740887848;4,18616219192483;0,000219496341326118;0,0187581779397151;"MEST";"7";130486175;130506297;"+";20123;"protein_coding";"mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENSG00000106541";-6,93212385944559;6,28484738532623;7,67806060891043e-05;0,009164835230426;"AGR2";"7";16791811;16805114;"-";13304;"protein_coding";"anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]"
"ENSG00000106546";-7,2142344953228;5,33133819257661;5,38891371283376e-05;0,00743139366020553;"AHR";"7";17298652;17346151;"+";47500;"protein_coding";"aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"ENSG00000106689";-9,78271299745292;1,83633744700845;0,000264562343813524;0,0212308200271533;"LHX2";"9";124011610;124033163;"+";21554;"protein_coding";"LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594]"
"ENSG00000107984";-10,8647175508644;8,56082802566134;1,12638533583152e-07;0,000493851146167901;"DKK1";"10";52314183;52317657;"+";3475;"protein_coding";"dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]"
"ENSG00000108602";-5,74550719919639;3,699398934916;0,000690937257843191;0,0391810931604972;"ALDH3A1";"17";19737984;19748433;"-";10450;"protein_coding";"aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]"
"ENSG00000109511";-6,15502380635311;5,1801014381043;0,000311334698512991;0,0236123411360178;"ANXA10";"4";168092525;168187742;"+";95218;"protein_coding";"annexin A10 [Source:HGNC Symbol;Acc:HGNC:534]"
"ENSG00000109610";-8,11908502468588;4,29807587537723;2,87583933701126e-05;0,00532538193970317;"SOD3";"4";24795463;24800845;"+";5383;"protein_coding";"superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]"
"ENSG00000110090";-7,69530043695217;6,60534753080308;2,29789095245689e-05;0,00478755826418663;"CPT1A";"11";68754620;68844410;"-";89791;"protein_coding";"carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]"
"ENSG00000111335";-7,23892215869177;4,38092193630633;7,40126487030605e-05;0,0089816816289454;"OAS2";"12";112978466;113011723;"+";33258;"protein_coding";"2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]"
"ENSG00000113739";-7,12790839889246;6,8136063491999;5,15992576713109e-05;0,00733797880774119;"STC2";"5";173314723;173329503;"-";14781;"protein_coding";"stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]"
"ENSG00000114405";-11,6100553134997;3,62579346455581;1,17742904595229e-05;0,00342821207139901;"C3orf14";"3";62318973;62336213;"+";17241;"protein_coding";"centrosomal protein 15 [Source:HGNC Symbol;Acc:HGNC:25024]"
"ENSG00000116991";-8,58897772193801;4,76397643537463;1,28061563927249e-05;0,00342821207139901;"SIPA1L2";"1";232397965;232630491;"-";232527;"protein_coding";"signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]"
"ENSG00000117598";-5,79982619280019;4,3907490256382;0,000642891327756767;0,0372692701883963;"PLPPR5";"1";98890245;99006130;"-";115886;"protein_coding";"phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]"
"ENSG00000117983";-9,52954912136296;9,14453443760908;8,30394749661682e-07;0,000919374126136912;"MUC5B";"11";1223065;1262176;"+";39112;"protein_coding";"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]"
"ENSG00000118898";-6,54459283629086;5,12178236715726;0,000182366850177495;0,016447067936958;"PPL";"16";4882507;4937135;"-";54629;"protein_coding";"periplakin [Source:HGNC Symbol;Acc:HGNC:9273]"
"ENSG00000119431";-5,83400506819638;3,00550995435491;0,000800114076684474;0,0434112564467585;"HDHD3";"9";113373416;113377009;"-";3594;"protein_coding";"haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]"
"ENSG00000120875";-7,86057259803468;6,96059786709353;1,64780523726781e-05;0,00396487917437305;"DUSP4";"8";29333062;29350750;"-";17689;"protein_coding";"dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]"
"ENSG00000121068";-11,5710258731311;3,58717842395889;1,25574438762385e-05;0,00342821207139901;"TBX2";"17";61399896;61409466;"+";9571;"protein_coding";"T-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11597]"
"ENSG00000121310";-12,3475363170703;4,3572091057694;3,31060257262106e-06;0,00168039292673495;"ECHDC2";"1";52895910;52927212;"-";31303;"protein_coding";"enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]"
"ENSG00000121743";-9,6391490981682;1,69819012931949;0,000341561933480291;0,0248201671662345;"GJA3";"13";20138252;20161327;"-";23076;"protein_coding";"gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]"
"ENSG00000121797";-7,09502510215806;3,28874684760498;0,000165222510538877;0,0153838637306351;"CCRL2";"3";46407166;46409523;"+";2358;"protein_coding";"C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]"
"ENSG00000121895";-5,55601153057097;5,1404122503211;0,00076183677078546;0,041959802537391;"TMEM156";"4";38966009;39032668;"-";66660;"protein_coding";"transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]"
"ENSG00000121931";-8,04080477561668;5,1750582127623;1,86863013131823e-05;0,00430565497220073;"LRIF1";"1";110877252;110963962;"-";86711;"protein_coding";"ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]"
"ENSG00000122691";-11,1234123590667;3,14519792258761;2,72192849668108e-05;0,00521550151843007;"TWIST1";"7";19113047;19117672;"-";4626;"protein_coding";"twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]"
"ENSG00000123496";-8,51942862884979;6,22064563043309;6,49498317039927e-06;0,00235003892056879;"IL13RA2";"X";115003975;115017644;"-";13670;"protein_coding";"interleukin 13 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]"
"ENSG00000124664";-8,35734389176644;4,53415013160012;1,90815797355059e-05;0,00434177494906768;"SPDEF";"6";34537800;34556333;"-";18534;"protein_coding";"SAM pointed domain containing ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:17257]"
"ENSG00000125266";-6,48681838348521;3,641151195373;0,000266420351982289;0,0213171413939939;"EFNB2";"13";106489731;106535040;"-";45310;"protein_coding";"ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]"
"ENSG00000125285";-11,4743471085765;3,49157504797102;1,4864194877346e-05;0,00376673122436851;"SOX21";"13";94709622;94712543;"-";2922;"protein_coding";"SRY-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11197]"
"ENSG00000125538";-7,53755632595452;3,72364424943193;7,76755031849073e-05;0,00918473371818235;"IL1B";"2";112829758;112836843;"-";7086;"protein_coding";"interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]"
"ENSG00000126803";-6,28822602521033;3,44700958460791;0,000372336087996802;0,0260177881374503;"HSPA2";"14";64540468;64543237;"+";2770;"protein_coding";"heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]"
"ENSG00000127324";-6,00619676902592;6,02557279757955;0,000358107571329324;0,0256165421391374;"TSPAN8";"12";71125093;71157999;"-";32907;"protein_coding";"tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]"
"ENSG00000128052";-7,55805963976182;2,83416898292469;0,000161565842679261;0,0152737304102177;"KDR";"4";55078481;55125595;"-";47115;"protein_coding";"kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]"
"ENSG00000128714";-9,31767324795906;1,39086872708698;0,000571056005097706;0,0343067077913978;"HOXD13";"2";176087487;176095938;"+";8452;"protein_coding";"homeobox D13 [Source:HGNC Symbol;Acc:HGNC:5136]"
"ENSG00000128918";-12,6237615019085;4,63184494911466;2,05031745703019e-06;0,00131785324892485;"ALDH1A2";"15";57953424;58065923;"-";112500;"protein_coding";"aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]"
"ENSG00000129514";-8,32905790591076;6,43854151931066;7,92104212954159e-06;0,00264401266354854;"FOXA1";"14";37589552;37595120;"-";5569;"protein_coding";"forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]"
"ENSG00000130303";-6,80276833166068;7,11275590430839;8,78441289027751e-05;0,00993184272308829;"BST2";"19";17402939;17405648;"-";2710;"protein_coding";"bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]"
"ENSG00000131746";-8,23588246183514;6,79889517990429;1,00339954544066e-05;0,00306972805473216;"TNS4";"17";40475828;40501681;"-";25854;"protein_coding";"tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]"
"ENSG00000132329";-7,07706683235188;5,19557781563048;6,80878264120669e-05;0,00857795632103645;"RAMP1";"2";237858555;237912117;"+";53563;"protein_coding";"receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]"
"ENSG00000132470";-5,48112443367213;7,8820886270217;0,000773240985887413;0,0423954989943029;"ITGB4";"17";75721328;75757819;"+";36492;"protein_coding";"integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]"
"ENSG00000132821";-7,18586356678038;3,37782603373336;0,000141460807432085;0,0138441455789583;"VSTM2L";"20";37903097;37945350;"+";42254;"protein_coding";"V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]"
"ENSG00000133101";-10,4555024451092;2,48962322735725;8,51213820736874e-05;0,00977580137468348;"CCNA1";"13";36430488;36442882;"+";12395;"protein_coding";"cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]"
"ENSG00000133488";-9,91327481771348;1,96240081270868;0,000214118086254151;0,0183416071721615;"SEC14L4";"22";30488150;30505711;"-";17562;"protein_coding";"SEC14 like lipid binding 4 [Source:HGNC Symbol;Acc:HGNC:20627]"
"ENSG00000133636";-9,13511468130276;1,21777320086068;0,000786375966841286;0,0428574901928501;"NTS";"12";85874295;85882992;"+";8698;"protein_coding";"neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]"
"ENSG00000133805";-6,06066046110494;4,36144717965816;0,000456644139217646;0,029635305042582;"AMPD3";"11";10450321;10507579;"+";57259;"protein_coding";"adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]"
"ENSG00000134193";-9,26001912299957;5,43114865782921;4,03317219491601e-06;0,00185399787445435;"REG4";"1";119794018;119811580;"-";17563;"protein_coding";"regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]"
"ENSG00000134215";-9,66633674852041;1,72431220957249;0,000325414374125052;0,0240045742403706;"VAV3";"1";107571160;107964923;"-";393764;"protein_coding";"vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]"
"ENSG00000134709";-6,64889173959684;3,80001026919794;0,000202814511219625;0,0177491949410136;"HOOK1";"1";59814861;59876378;"+";61518;"protein_coding";"hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]"
"ENSG00000134762";-9,93093071469117;6,09962426651494;1,26675215484998e-06;0,0010980328321302;"DSC3";"18";30989365;31042815;"-";53451;"protein_coding";"desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]"
"ENSG00000135269";-6,62825758334877;6,12753382065422;0,000125401897384709;0,0126615936137209;"TES";"7";116210493;116258786;"+";48294;"protein_coding";"testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]"
"ENSG00000135318";-6,8438887286034;5,41724558569856;0,000109441357777954;0,0116500645358602;"NT5E";"6";85449584;85495791;"+";46208;"protein_coding";"5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]"
"ENSG00000135333";-9,44872117053538;1,51578468640376;0,000466676757395484;0,0299644339148854;"EPHA7";"6";93240020;93419584;"-";179565;"protein_coding";"EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]"
"ENSG00000135821";-6,03345512966596;6,7859770931053;0,000321518059514067;0,0240045742403706;"GLUL";"1";182378093;182392206;"-";14114;"protein_coding";"glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]"
"ENSG00000135842";-6,51111657946096;3,66494472995057;0,000255084769575374;0,0206828866841004;"FAM129A";"1";184791025;184974586;"-";183562;"protein_coding";"niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]"
"ENSG00000136274";-9,58318671542599;1,64448210428316;0,000367961906649227;0,0258352410572449;"NACAD";"7";45080432;45089452;"-";9021;"protein_coding";"NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]"
"ENSG00000136630";-9,61143923856386;1,6715861352761;0,00035005849898975;0,0252360984440017;"HLX";"1";220879401;220885059;"+";5659;"protein_coding";"H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]"
"ENSG00000136826";-9,34694708380638;5,51769391766584;3,47267429913492e-06;0,00170691536173826;"KLF4";"9";107484852;107489720;"-";4869;"protein_coding";"KLF transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]"
"ENSG00000137440";-8,4119935085864;5,14381372019285;1,21574735955951e-05;0,00342821207139901;"FGFBP1";"4";15935569;15938740;"-";3172;"protein_coding";"fibroblast growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19695]"
"ENSG00000138061";-7,79283193294964;3,97545560747661;5,03331578122495e-05;0,00721428717839668;"CYP1B1";"2";38067603;38076181;"-";8579;"protein_coding";"cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]"
"ENSG00000138646";-9,03437169152089;1,12275143685704;0,000938424611988462;0,0483913405439829;"HERC5";"4";88456604;88506170;"+";49567;"protein_coding";"HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]"
"ENSG00000139318";-8,299884449567;6,72680262916917;9,41478721371005e-06;0,00296039734860761;"DUSP6";"12";89347825;89352859;"-";5035;"protein_coding";"dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]"
"ENSG00000141198";-8,2571608776583;4,43484243064594;2,26457473065047e-05;0,00478755826418663;"TOM1L1";"17";54900691;54961967;"+";61277;"protein_coding";"target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]"
"ENSG00000141526";-6,5968656773914;7,02103272159958;0,000122805670406531;0,0125234264336699;"SLC16A3";"17";82217951;82239499;"+";21549;"protein_coding";"solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]"
"ENSG00000141574";-8,98200004536767;5,15451951511726;6,52153918632908e-06;0,00235003892056879;"SECTM1";"17";82321024;82334045;"-";13022;"protein_coding";"secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]"
"ENSG00000141655";-8,24514055056136;4,42293122565941;2,31448182853609e-05;0,00478755826418663;"TNFRSF11A";"18";62325287;62388096;"+";62810;"protein_coding";"TNF receptor superfamily member 11a [Source:HGNC Symbol;Acc:HGNC:11908]"
"ENSG00000141753";-5,9868329828815;7,11745652016076;0,000343529874985801;0,0248639137748173;"IGFBP4";"17";40443424;40457730;"+";14307;"protein_coding";"insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]"
"ENSG00000144057";-7,36686393087344;3,55562810451655;0,000104339448393743;0,0111722998771253;"ST6GAL2";"2";106801600;106887410;"-";85811;"protein_coding";"ST6 beta-galactoside alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10861]"
"ENSG00000144063";-8,84003912924568;5,0133778393501;8,32901512101905e-06;0,00268341703093646;"MALL";"2";110083870;110118139;"-";34270;"protein_coding";"mal, T cell differentiation protein like [Source:HGNC Symbol;Acc:HGNC:6818]"
"ENSG00000144355";-6,16283739243504;3,88994790201545;0,000366368527162247;0,0258352410572449;"DLX1";"2";172085480;172089674;"+";4195;"protein_coding";"distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914]"
"ENSG00000145945";-9,11552102273494;1,19926332632324;0,000813871630017555;0,0437017854902937;"FAM50B";"6";3831901;3851320;"+";19420;"protein_coding";"family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]"
"ENSG00000146477";-11,5995152045576;3,61536417874978;1,20018810396604e-05;0,00342821207139901;"SLC22A3";"6";160348373;160454982;"+";106610;"protein_coding";"solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]"
"ENSG00000147036";-9,41705818903514;1,48555552079796;0,000493569994262343;0,0311960229359633;"LANCL3";"X";37571569;37684463;"+";112895;"protein_coding";"LanC like family member 3 [Source:HGNC Symbol;Acc:HGNC:24767]"
"ENSG00000147799";-12,1665810117964;4,17747115116347;4,51020099485933e-06;0,00190928345835871;"ARHGAP39";"8";144529179;144700520;"-";171342;"protein_coding";"Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351]"
"ENSG00000147804";-6,27578484767393;2,4913359949134;0,000662201524942685;0,0379655255386825;"SLC39A4";"8";144412414;144417146;"-";9215;"protein_coding";"solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129]"
"ENSG00000147889";-13,2939242464057;5,29920371131779;6,45527875939969e-07;0,000839324566123947;"CDKN2A";"9";21967752;21995043;"-";27292;"protein_coding";"cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]"
"ENSG00000148344";-10,6519105805522;2,68180979458809;6,05627472966053e-05;0,00793884403752551;"PTGES";"9";129738336;129777579;"-";39244;"protein_coding";"prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]"
"ENSG00000148671";-6,1518277423606;5,07858433032689;0,000321295061410638;0,0240045742403706;"ADIRF";"10";86968431;86970909;"+";2479;"protein_coding";"adipogenesis regulatory factor [Source:HGNC Symbol;Acc:HGNC:24043]"
"ENSG00000149328";-12,3433310143302;4,35303040930985;3,32330634304555e-06;0,00168039292673495;"GLB1L2";"11";134331874;134376324;"+";44451;"protein_coding";"galactosidase beta 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25129]"
"ENSG00000150687";-5,86870598992297;4,58162175983269;0,000550612082796063;0,0336868085246182;"PRSS23";"11";86791059;86952910;"+";161852;"protein_coding";"serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]"
