"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000008283";2,17763743391523;2,18422514702748e-107;1,26248213498189e-105;"CYB561";"17";63432303;63446361;"-";14059;"protein_coding";"cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000008294";-1,22465788714989;5,08903270853892e-33;7,19244234911715e-32;"SPAG9";"17";50962174;51120865;"-";158692;"protein_coding";"sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]"
"ENSG00000008323";-1,05877769879525;1,38837467117898e-06;4,63584387217172e-06;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008382";1,37198256920587;6,47403010306562e-11;3,20394722726856e-10;"MPND";"19";4343527;4360086;"+";16560;"protein_coding";"MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]"
"ENSG00000008394";-2,33834560019756;1,59597677327484e-115;1,01332434369821e-113;"MGST1";"12";16347142;16377189;"+";30048;"protein_coding";"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000008438";-2,67920012361697;0,00185826025520014;0,00411958185394324;"PGLYRP1";"19";46019153;46023298;"-";4146;"protein_coding";"peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]"
"ENSG00000008513";1,27873630069923;1,19625805894886e-17;9,10612061039997e-17;"ST3GAL1";"8";133454848;133572534;"-";117687;"protein_coding";"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]"
"ENSG00000008516";2,02885010630695;0,00190143590620925;0,00420917441361324;"MMP25";"16";3045963;3060729;"+";14767;"protein_coding";"matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]"
"ENSG00000008517";-2,43957120169692;0,00157136056927164;0,00352646215853946;"IL32";"16";3065312;3069819;"+";4508;"protein_coding";"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"ENSG00000008735";-1,46965222423171;0,00828578865537137;0,0163993847492425;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000009307";3,38925595556666;0;0;"CSDE1";"1";114716913;114758050;"-";41138;"protein_coding";"cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]"
"ENSG00000009709";-5,21341996534563;1,95208185754557e-08;7,88452917980213e-08;"PAX7";"1";18631006;18748866;"+";117861;"protein_coding";"paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]"
"ENSG00000009950";1,54564598727342;3,5242067788453e-09;1,52249366048982e-08;"MLXIPL";"7";73593194;73624543;"-";31350;"protein_coding";"MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
"ENSG00000010165";-1,68546916923002;1,15580939894887e-49;2,66487993743892e-48;"METTL13";"1";171781621;171797716;"+";16096;"protein_coding";"methyltransferase 13, eEF1A N-terminus and K55 [Source:HGNC Symbol;Acc:HGNC:24248]"
"ENSG00000010278";1,37878425851533;1,22316406886899e-07;4,55572391933111e-07;"CD9";"12";6199707;6238271;"+";38565;"protein_coding";"CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]"
"ENSG00000010361";-3,92265733734566;9,96686909367652e-17;7,20727608922372e-16;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000010438";-4,02234813479416;8,44859262042345e-13;4,74264264914729e-12;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000010626";-1,10369721600666;6,28910451575135e-05;0,000173384818903;"LRRC23";"12";6904733;6914242;"+";9510;"protein_coding";"leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]"
"ENSG00000010704";-2,00914554370671;4,85863134334514e-28;5,81301774283735e-27;"HFE";"6";26087281;26096216;"+";8936;"protein_coding";"homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]"
"ENSG00000010818";2,53579103889635;3,91202093483965e-37;6,32946862063534e-36;"HIVEP2";"6";142751467;142945756;"-";194290;"protein_coding";"HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]"
"ENSG00000011021";-1,27694834119599;2,6326855050177e-06;8,56708880510709e-06;"CLCN6";"1";11806096;11843144;"+";37049;"protein_coding";"chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]"
"ENSG00000011028";-2,29399212222218;3,36821919564046e-62;1,00998372374464e-60;"MRC2";"17";62627401;62693601;"+";66201;"protein_coding";"mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
"ENSG00000011201";4,56304424873099;4,54738133398699e-05;0,000128170852396654;"ANOS1";"X";8528874;8732187;"-";203314;"protein_coding";"anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]"
"ENSG00000011347";4,15043411870695;1,9845208104906e-73;7,3921195167652e-72;"SYT7";"11";61513716;61588404;"-";74689;"protein_coding";"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]"
"ENSG00000011422";-2,44740756284628;2,42421089521843e-20;2,11088950782605e-19;"PLAUR";"19";43646095;43670346;"-";24252;"protein_coding";"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]"
"ENSG00000011451";1,41802258861767;4,16496895964126e-28;4,99379182414212e-27;"WIZ";"19";15421507;15449951;"-";28445;"protein_coding";"WIZ zinc finger [Source:HGNC Symbol;Acc:HGNC:30917]"
"ENSG00000011638";1,80454001593371;2,09555568121644e-13;1,2273132190269e-12;"TMEM159";"16";21158349;21180616;"+";24090;"protein_coding";"lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]"
"ENSG00000011677";-6,94516957497025;0,000116127785342994;0,000309268182065342;"GABRA3";"X";152166234;152451359;"-";285126;"protein_coding";"gamma-aminobutyric acid type A receptor subunit alpha3 [Source:HGNC Symbol;Acc:HGNC:4077]"
"ENSG00000012048";-1,43038131769099;2,40437845321045e-41;4,40461110740039e-40;"BRCA1";"17";43044295;43125483;"-";81189;"protein_coding";"BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]"
"ENSG00000012061";-1,38965328862542;2,64846134272031e-21;2,40094694573704e-20;"ERCC1";"19";45407333;45478866;"-";71534;"protein_coding";"ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]"
"ENSG00000012124";-1,82766702232146;0,00472744105864273;0,00979739948379939;"CD22";"19";35329166;35347361;"+";18196;"protein_coding";"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"ENSG00000012171";1,73158916630538;8,43978310178645e-27;9,56508751535798e-26;"SEMA3B";"3";50267558;50277171;"+";9614;"protein_coding";"semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]"
"ENSG00000012174";-1,74908234015931;7,77655314028584e-36;1,20249615993977e-34;"MBTPS2";"X";21839538;21885423;"+";45886;"protein_coding";"membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]"
"ENSG00000012232";-1,47472368956592;4,58892482855916e-26;5,05052908577207e-25;"EXTL3";"8";28607736;28753690;"+";145955;"protein_coding";"exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]"
"ENSG00000012504";-5,55345300926111;0,001329912274284;0,00303003799667641;"NR1H4";"12";100473773;100563867;"+";90095;"protein_coding";"nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967]"
"ENSG00000012660";-2,87358512899572;6,77946216855114e-126;4,7948246780276e-124;"ELOVL5";"6";53267398;53349179;"-";81782;"protein_coding";"ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]"
"ENSG00000012817";-11,3848130480383;6,88180103485278e-15;4,42303485223168e-14;"KDM5D";"Y";19705415;19745341;"-";39927;"protein_coding";"lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]"
"ENSG00000012822";-1,31497803021495;1,14910379991642e-10;5,57651357678028e-10;"CALCOCO1";"12";53711118;53727523;"-";16406;"protein_coding";"calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]"
"ENSG00000013297";-3,965750952508;0,0177118452244023;0,032987327739048;"CLDN11";"3";170418865;170434691;"+";15827;"protein_coding";"claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]"
"ENSG00000013306";1,45373760495929;3,48513099982286e-72;1,26172280386676e-70;"SLC25A39";"17";44319625;44324870;"-";5246;"protein_coding";"solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]"
"ENSG00000013364";-3,26517275299223;5,02170213845401e-240;1,27536017037524e-237;"MVP";"16";29820394;29848039;"+";27646;"protein_coding";"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]"
"ENSG00000014919";-1,02551185789342;6,22364548567697e-20;5,31977285216305e-19;"COX15";"10";99694793;99732666;"-";37874;"protein_coding";"cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263]"
"ENSG00000015133";1,84086563708555;1,20135465244086e-45;2,47993924682435e-44;"CCDC88C";"14";91271323;91417844;"-";146522;"protein_coding";"coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]"
"ENSG00000015285";3,29402007615517;1,71148911402747e-08;6,95297637647321e-08;"WAS";"X";48683753;48691427;"+";7675;"protein_coding";"WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]"
"ENSG00000015475";1,27492441272789;7,43722188835826e-28;8,79765090279895e-27;"BID";"22";17734140;17774665;"-";40526;"protein_coding";"BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]"
"ENSG00000018236";-9,20749982351771;7,25735870056665e-11;3,57566365313519e-10;"CNTN1";"12";40692429;41072412;"+";379984;"protein_coding";"contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000018408";-3,02753785533694;2,31390383459402e-174;2,83106978653029e-172;"WWTR1";"3";149517229;149724788;"-";207560;"protein_coding";"WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]"
"ENSG00000018510";-8,20484046159044;2,89919591490983e-05;8,35993840112138e-05;"AGPS";"2";177392743;177543836;"+";151094;"protein_coding";"alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]"
"ENSG00000018869";-6,9528228639626;0,000119020462960711;0,000316569501768873;"ZNF582";"19";56382751;56393601;"-";10851;"protein_coding";"zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]"
"ENSG00000019102";3,18893861912861;0,00252210694834944;0,00546760950184084;"VSIG2";"11";124747472;124752272;"-";4801;"protein_coding";"V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]"
"ENSG00000019186";-5,10314798339445;0;0;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019485";-1,87290624269154;1,70951860823144e-14;1,07523267959382e-13;"PRDM11";"11";45094013;45235124;"+";141112;"protein_coding";"PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]"
