"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000019485";-1,87290624269154;1,70951860823144e-14;1,07523267959382e-13;"PRDM11";"11";45094013;45235124;"+";141112;"protein_coding";"PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]"
"ENSG00000019505";-3,28778081377764;4,36597251495577e-84;1,96199547709621e-82;"SYT13";"11";45240302;45286333;"-";46032;"protein_coding";"synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]"
"ENSG00000020633";-9,1291047573311;2,87306170905308e-18;2,25354517394233e-17;"RUNX3";"1";24899511;24965158;"-";65648;"protein_coding";"RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]"
"ENSG00000021355";-1,52371238867562;1,60755201502423e-34;2,4037276428043e-33;"SERPINB1";"6";2832332;2842049;"-";9718;"protein_coding";"serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]"
"ENSG00000021488";-4,15268681418056;0,00963908296362172;0,0188684232904621;"SLC7A9";"19";32830511;32870957;"-";40447;"protein_coding";"solute carrier family 7 member 9 [Source:HGNC Symbol;Acc:HGNC:11067]"
"ENSG00000021776";-1,23543152085897;3,53317772016897e-28;4,25759345402389e-27;"AQR";"15";34856351;34969794;"-";113444;"protein_coding";"aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]"
"ENSG00000021826";-1,67673346431582;5,1510086140859e-18;3,98620528113148e-17;"CPS1";"2";210477682;210679107;"+";201426;"protein_coding";"carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]"
"ENSG00000022267";-4,06777222628652;4,20769565061935e-67;1,38564625728254e-65;"FHL1";"X";136146702;136211359;"+";64658;"protein_coding";"four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]"
"ENSG00000022556";-7,79802435889625;3,60817491920117e-13;2,0840878013663e-12;"NLRP2";"19";54965279;55001142;"+";357617;"protein_coding";"NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]"
"ENSG00000023171";-7,98051753998501;2,49754885141766e-18;1,96636514079205e-17;"GRAMD1B";"11";123358299;123627771;"+";269473;"protein_coding";"GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]"
"ENSG00000023330";-1,0508807682137;2,01697941935385e-15;1,33948530218737e-14;"ALAS1";"3";52198083;52214327;"+";16245;"protein_coding";"5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]"
"ENSG00000023445";-8,0809626020466;1,44994567993567e-50;3,43762227540052e-49;"BIRC3";"11";102317373;102339403;"+";22031;"protein_coding";"baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"ENSG00000023839";-8,05772975061127;6,37098025662212e-36;9,87885023695652e-35;"ABCC2";"10";99782598;99853741;"+";71144;"protein_coding";"ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]"
"ENSG00000023909";-3,25263194542403;1,48650973526175e-145;1,32536575438603e-143;"GCLM";"1";93885199;93910370;"-";25172;"protein_coding";"glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]"
"ENSG00000024422";-3,61106476140214;4,61166665824329e-239;1,12030081920977e-236;"EHD2";"19";47713344;47743134;"+";29791;"protein_coding";"EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]"
"ENSG00000024526";-1,14211064650241;3,97735912424905e-15;2,59713648775468e-14;"DEPDC1";"1";68474152;68497221;"-";23070;"protein_coding";"DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]"
"ENSG00000025708";-2,21893018598409;8,24293066276951e-05;0,000223935176287427;"TYMP";"22";50525752;50530085;"-";4334;"protein_coding";"thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
"ENSG00000026025";-8,02714455457613;6,55562751458205e-17;4,79012329552853e-16;"VIM";"10";17228210;17237597;"+";9388;"protein_coding";"vimentin [Source:HGNC Symbol;Acc:HGNC:12692]"
"ENSG00000026103";-1,72878502114699;8,26107728764231e-10;3,74654159890315e-09;"FAS";"10";88968429;89017061;"+";48633;"protein_coding";"Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]"
"ENSG00000026508";-8,09541277973435;5,33709672881694e-23;5,2285456089088e-22;"CD44";"11";35138870;35232402;"+";93533;"protein_coding";"CD44 molecule (IN blood group) [Source:HGNC Symbol;Acc:HGNC:1681]"
"ENSG00000026652";-4,42810704702752;0,000323180958807097;0,000809497793114849;"AGPAT4";"6";161129980;161274108;"-";144129;"protein_coding";"1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]"
"ENSG00000026751";-6,26403059853953;0,00175941837891587;0,00391651671545655;"SLAMF7";"1";160739057;160754821;"+";15765;"protein_coding";"SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]"
"ENSG00000026950";-3,11591514196348;3,70423792461578e-09;1,59656559764489e-08;"BTN3A1";"6";26402237;26415216;"+";12980;"protein_coding";"butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]"
"ENSG00000028116";-1,54593459644318;4,97051843786343e-21;4,46255115455098e-20;"VRK2";"2";57907651;58164001;"+";256351;"protein_coding";"VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"ENSG00000028137";-5,69448941385718;0,0113330724817871;0,0219106067981218;"TNFRSF1B";"1";12166948;12209222;"+";42275;"protein_coding";"TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]"
"ENSG00000028203";-1,00170690513878;1,28601034920803e-17;9,758309403995e-17;"VEZT";"12";95217746;95302790;"+";85045;"protein_coding";"vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]"
"ENSG00000029153";-1,08316525245022;0,00868761372098724;0,0171380229717769;"ARNTL2";"12";27332854;27425813;"+";92960;"protein_coding";"basic helix-loop-helix ARNT like 2 [Source:HGNC Symbol;Acc:HGNC:18984]"
"ENSG00000029534";-3,3159399460408;2,05583735648826e-87;9,51932203576137e-86;"ANK1";"8";41653225;41896762;"-";243538;"protein_coding";"ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSG00000031081";-1,3762784877088;0,000936937531351983;0,00219159180861316;"ARHGAP31";"3";119294289;119419476;"+";125188;"protein_coding";"Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]"
"ENSG00000032444";-1,96571267353499;3,71813860176946e-59;1,04394370591055e-57;"PNPLA6";"19";7534152;7561767;"+";27616;"protein_coding";"patatin like domain 6, lysophospholipase  [Source:HGNC Symbol;Acc:HGNC:16268]"
"ENSG00000033867";-1,50265286802144;1,7559660402083e-32;2,44871071264322e-31;"SLC4A7";"3";27372721;27484420;"-";111700;"protein_coding";"solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]"
"ENSG00000034053";-2,41138448152158;2,54318581777814e-05;7,38034637770035e-05;"APBA2";"15";28885479;29118315;"+";662531;"protein_coding";"amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]"
"ENSG00000035403";-2,06282274196628;5,98168325997235e-97;3,16660040398586e-95;"VCL";"10";73998114;74120160;"+";122047;"protein_coding";"vinculin [Source:HGNC Symbol;Acc:HGNC:12665]"
"ENSG00000035687";-1,25729112750057;3,38777864730691e-21;3,05958759084906e-20;"ADSS";"1";244408492;244452134;"-";43643;"protein_coding";"adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292]"
"ENSG00000035862";-2,20942786491993;1,71657476370683e-79;7,2113348845248e-78;"TIMP2";"17";78852977;78925390;"-";72414;"protein_coding";"TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENSG00000036448";-3,33530819416052;0,00916864154611639;0,0180064170586998;"MYOM2";"8";2045043;2145456;"+";200637;"protein_coding";"myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]"
"ENSG00000038219";-1,50238618766548;3,9867819968714e-38;6,63619064861553e-37;"BOD1L1";"4";13568738;13627721;"-";58984;"protein_coding";"biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]"
"ENSG00000038295";-8,04711117119793;6,77668678283261e-07;2,34063102933938e-06;"TLL1";"4";165873124;166105178;"+";232055;"protein_coding";"tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]"
"ENSG00000038382";-1,60455694462802;1,10939463013194e-56;2,99930206294703e-55;"TRIO";"5";14143350;14510204;"+";366855;"protein_coding";"trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]"
"ENSG00000038427";-10,1388443131075;8,98718367888779e-12;4,69585950204230e-11;"VCAN";"5";83471674;83582303;"+";110630;"protein_coding";"versican [Source:HGNC Symbol;Acc:HGNC:2464]"
"ENSG00000039139";-1,14679650805029;0,0081235210005568;0,016125824136823;"DNAH5";"5";13690328;14011829;"-";321502;"protein_coding";"dynein axonemal heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:2950]"
"ENSG00000039560";-2,10355981643125;4,48505667266392e-56;1,18578107172228e-54;"RAI14";"5";34656303;34832612;"+";176310;"protein_coding";"retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]"
"ENSG00000040531";-1,46887577380869;3,69920812654065e-13;2,13299369167782e-12;"CTNS";"17";3636468;3663103;"+";26636;"protein_coding";"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]"
"ENSG00000040633";-1,0081500030345;5,59800731230457e-13;3,17972885695863e-12;"PHF23";"17";7235028;7239656;"-";4629;"protein_coding";"PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]"
"ENSG00000041353";-1,57806621836047;4,68655511824678e-39;8,00775095739577e-38;"RAB27B";"18";54717842;54895516;"+";177675;"protein_coding";"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"ENSG00000041982";-6,80958394473013;0,000799143181216605;0,00188893563726212;"TNC";"9";115019575;115118257;"-";98683;"protein_coding";"tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]"
"ENSG00000042445";-1,35311180514457;3,30289911280155e-20;2,85819282027772e-19;"RETSAT";"2";85341955;85354698;"-";12744;"protein_coding";"retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]"
"ENSG00000044459";-2,01194145827074;3,25278758384469e-15;2,1281508774553e-14;"CNTLN";"9";17134991;17510020;"+";375030;"protein_coding";"centlein [Source:HGNC Symbol;Acc:HGNC:23432]"
"ENSG00000046604";-1,02268369979335;1,67862059373624e-13;9,88304825859042e-13;"DSG2";"18";31498004;31549008;"+";51005;"protein_coding";"desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"ENSG00000047188";-1,34489542607287;7,17099221345788e-21;6,38005156486098e-20;"YTHDC2";"5";113513662;113595287;"+";81626;"protein_coding";"YTH N6-methyladenosine RNA binding protein C2 [Source:HGNC Symbol;Acc:HGNC:24721]"
"ENSG00000047457";-8,48827193626381;1,23427900384586e-43;2,41976428800752e-42;"CP";"3";149162410;149222045;"-";59636;"protein_coding";"ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]"
"ENSG00000048028";-1,22209902762037;1,5783766615764e-13;9,32560789613805e-13;"USP28";"11";113797875;113875570;"-";77696;"protein_coding";"ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]"
