"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000104447";"TRPS1";"transcriptional repressor GATA binding 1";304,977995837234
"ENSG00000173068";"BNC2";"basonuclin zinc finger protein 2";300,869585727112
"ENSG00000123496";"IL13RA2";"interleukin 13 receptor subunit alpha 2";300,458630766138
"ENSG00000187498";"COL4A1";"collagen type IV alpha 1 chain";299,10289757876
"ENSG00000085276";"MECOM";"MDS1 and EVI1 complex locus";298,697381825373
"ENSG00000136167";"LCP1";"lymphocyte cytosolic protein 1";298,638485033519
"ENSG00000149256";"TENM4";"teneurin transmembrane protein 4";298,378291147617
"ENSG00000173210";"ABLIM3";"actin binding LIM protein family member 3";296,407738279976
"ENSG00000172123";"SLFN12";"schlafen family member 12";292,609531669083
"ENSG00000111885";"MAN1A1";"mannosidase alpha class 1A member 1";291,236733725076
"ENSG00000168779";"SHOX2";"SHOX homeobox 2";283,245852471803
"ENSG00000188641";"DPYD";"dihydropyrimidine dehydrogenase";282,085281292443
"ENSG00000166086";"JAM3";"junctional adhesion molecule 3";281,739082063598
"ENSG00000196923";"PDLIM7";"PDZ and LIM domain 7";281,178178450145
"ENSG00000142871";"CCN1";"cellular communication network factor 1";281,133939189561
"ENSG00000139926";"FRMD6";"FERM domain containing 6";280,540755087681
"ENSG00000178104";"PDE4DIP";"phosphodiesterase 4D interacting protein";279,904213496378
"ENSG00000198910";"L1CAM";"L1 cell adhesion molecule";276,654035110155
"ENSG00000135842";"NIBAN1";"niban apoptosis regulator 1";272,717374637853
"ENSG00000031691";"CENPQ";"centromere protein Q";271,672751831635
"ENSG00000117525";"F3";"coagulation factor III, tissue factor";269,835830881273
"ENSG00000026025";"VIM";"vimentin";269,318864154434
"ENSG00000175166";"PSMD2";"proteasome 26S subunit ubiquitin receptor, non-ATPase 2";268,495294753372
"ENSG00000104884";"ERCC2";"ERCC excision repair 2, TFIIH core complex helicase subunit";268,08402184876
"ENSG00000131773";"KHDRBS3";"KH RNA binding domain containing, signal transduction associated 3";267,076807085354
"ENSG00000117152";"RGS4";"regulator of G protein signaling 4";266,323945519709
"ENSG00000138311";"ZNF365";"zinc finger protein 365";265,904562400879
"ENSG00000116260";"QSOX1";"quiescin sulfhydryl oxidase 1";265,019817736528
"ENSG00000152377";"SPOCK1";"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1";263,10310646624
"ENSG00000198890";"PRMT6";"protein arginine methyltransferase 6";262,147041084878
"ENSG00000163017";"ACTG2";"actin gamma 2, smooth muscle";261,088053419081
"ENSG00000150625";"GPM6A";"glycoprotein M6A";260,682947043895
"ENSG00000291075";"FRG1HP";"FSHD region gene 1 family member H, pseudogene";257,397900354226
"ENSG00000023608";"SNAPC1";"small nuclear RNA activating complex polypeptide 1";257,283328409508
"ENSG00000140937";"CDH11";"cadherin 11";257,067219787637
"ENSG00000231290";"APCDD1L-DT";"APCDD1L divergent transcript";254,334082083315
"ENSG00000044524";"EPHA3";"EPH receptor A3";251,693604097338
"ENSG00000153904";"DDAH1";"dimethylarginine dimethylaminohydrolase 1";248,571306314639
"ENSG00000198756";"COLGALT2";"collagen beta(1-O)galactosyltransferase 2";247,368314029929
"ENSG00000130635";"COL5A1";"collagen type V alpha 1 chain";246,428110662763
"ENSG00000175040";"CHST2";"carbohydrate sulfotransferase 2";245,500242440666
"ENSG00000184486";"POU3F2";"POU class 3 homeobox 2";244,079429297752
"ENSG00000160072";"ATAD3B";"ATPase family AAA domain containing 3B";242,324426896974
"ENSG00000164104";"HMGB2";"high mobility group box 2";242,304214307168
"ENSG00000134954";"ETS1";"ETS proto-oncogene 1, transcription factor";242,221885745073
"ENSG00000133657";"ATP13A3";"ATPase 13A3";239,497116235827
"ENSG00000169429";"CXCL8";"C-X-C motif chemokine ligand 8";238,041552002378
"ENSG00000232677";"LINC00665";"long intergenic non-protein coding RNA 665";236,122221069534
"ENSG00000080986";"NDC80";"NDC80 kinetochore complex component";236,119556132955
"ENSG00000154175";"ABI3BP";"ABI family member 3 binding protein";235,604986218398
"ENSG00000174607";"UGT8";"UDP glycosyltransferase 8";235,221101413695
"ENSG00000169299";"PGM2";"phosphoglucomutase 2";234,178331347367
"ENSG00000204381";"LAYN";"layilin";233,594605468539
"ENSG00000182986";"ZNF320";"zinc finger protein 320";228,092207740034
"ENSG00000198768";"APCDD1L";"APC down-regulated 1 like";228,063165405646
"ENSG00000158125";"XDH";"xanthine dehydrogenase";226,901877693469
"ENSG00000175764";"TTLL11";"tubulin tyrosine ligase like 11";226,570632295718
"ENSG00000073792";"IGF2BP2";"insulin like growth factor 2 mRNA binding protein 2";224,85949498486
"ENSG00000153132";"CLGN";"calmegin";224,844327803697
"ENSG00000134802";"SLC43A3";"solute carrier family 43 member 3";224,458201187469
"ENSG00000141682";"PMAIP1";"phorbol-12-myristate-13-acetate-induced protein 1";222,758767719295
"ENSG00000197415";"VEPH1";"ventricular zone expressed PH domain containing 1";221,556910638486
"ENSG00000203805";"PLPP4";"phospholipid phosphatase 4";220,146109935652
"ENSG00000140945";"CDH13";"cadherin 13";217,388812059783
"ENSG00000125266";"EFNB2";"ephrin B2";217,049972684052
"ENSG00000196083";"IL1RAP";"interleukin 1 receptor accessory protein";216,115119785484
"ENSG00000119865";"CNRIP1";"cannabinoid receptor interacting protein 1";213,97844911049
"ENSG00000152495";"CAMK4";"calcium/calmodulin dependent protein kinase IV";213,589713747468
"ENSG00000105894";"PTN";"pleiotrophin";213,170123138525
"ENSG00000196549";"MME";"membrane metalloendopeptidase";212,496472493748
"ENSG00000103647";"CORO2B";"coronin 2B";212,047588666828
"ENSG00000114850";"SSR3";"signal sequence receptor subunit 3";210,371590079562
"ENSG00000118257";"NRP2";"neuropilin 2";209,017225181835
"ENSG00000162413";"KLHL21";"kelch like family member 21";208,834066319356
"ENSG00000144642";"RBMS3";"RNA binding motif single stranded interacting protein 3";208,463892298992
"ENSG00000114353";"GNAI2";"G protein subunit alpha i2";208,352439364528
"ENSG00000103966";"EHD4";"EH domain containing 4";206,915779345962
"ENSG00000071575";"TRIB2";"tribbles pseudokinase 2";205,036033059684
"ENSG00000106034";"CPED1";"cadherin like and PC-esterase domain containing 1";204,112753625636
"ENSG00000058056";"USP13";"ubiquitin specific peptidase 13";204,026242937289
"ENSG00000104881";"PPP1R13L";"protein phosphatase 1 regulatory subunit 13 like";203,940070673681
"ENSG00000231298";"MANCR";"mitotically associated long non coding RNA";201,769003403435
"ENSG00000165474";"GJB2";"gap junction protein beta 2";199,959160537313
"ENSG00000110427";"KIAA1549L";"KIAA1549 like";198,227003688474
"ENSG00000010295";"IFFO1";"intermediate filament family orphan 1";197,988431517973
"ENSG00000060982";"BCAT1";"branched chain amino acid transaminase 1";196,522752444072
"ENSG00000124145";"SDC4";"syndecan 4";193,989688214047
"ENSG00000174013";"FBXO45";"F-box protein 45";193,841141196454
"ENSG00000134668";"SPOCD1";"SPOC domain containing 1";192,122225539452
"ENSG00000188549";"CCDC9B";"coiled-coil domain containing 9B";191,427259670451
"ENSG00000163565";"IFI16";"interferon gamma inducible protein 16";190,795144447663
"ENSG00000101977";"MCF2";"MCF.2 cell line derived transforming sequence";189,44055680208
"ENSG00000167232";"ZNF91";"zinc finger protein 91";189,382521086176
"ENSG00000162734";"PEA15";"proliferation and apoptosis adaptor protein 15";189,2951078729
"ENSG00000181588";"MEX3D";"mex-3 RNA binding family member D";189,204258085447
"ENSG00000163453";"IGFBP7";"insulin like growth factor binding protein 7";188,128101910547
"ENSG00000187210";"GCNT1";"glucosaminyl (N-acetyl) transferase 1";187,326356064113
"ENSG00000106571";"GLI3";"GLI family zinc finger 3";184,382918732699
"ENSG00000011426";"ANLN";"anillin, actin binding protein";182,896065829631
"ENSG00000123094";"RASSF8";"Ras association domain family member 8";182,529453489613
"ENSG00000129038";"LOXL1";"lysyl oxidase like 1";181,911377289676
"ENSG00000169760";"NLGN1";"neuroligin 1";181,887911256866
"ENSG00000133687";"TMTC1";"transmembrane O-mannosyltransferase targeting cadherins 1";181,690958922093
"ENSG00000144810";"COL8A1";"collagen type VIII alpha 1 chain";181,485883107327
"ENSG00000146592";"CREB5";"cAMP responsive element binding protein 5";178,633581456094
"ENSG00000156976";"EIF4A2";"eukaryotic translation initiation factor 4A2";178,602935897125
"ENSG00000131435";"PDLIM4";"PDZ and LIM domain 4";178,335010638193
"ENSG00000176165";"FOXG1";"forkhead box G1";178,304082242588
"ENSG00000122641";"INHBA";"inhibin subunit beta A";177,52932073298
"ENSG00000188846";"RPL14";"ribosomal protein L14";176,966863002447
"ENSG00000079215";"SLC1A3";"solute carrier family 1 member 3";176,585195958237
"ENSG00000143067";"ZNF697";"zinc finger protein 697";175,049034930748
"ENSG00000137955";"RABGGTB";"Rab geranylgeranyltransferase subunit beta";172,944177095233
"ENSG00000076716";"GPC4";"glypican 4";172,770090370122
"ENSG00000162607";"USP1";"ubiquitin specific peptidase 1";172,479592495639
"ENSG00000163682";"RPL9";"ribosomal protein L9";171,952375124816
"ENSG00000197646";"PDCD1LG2";"programmed cell death 1 ligand 2";170,968365394393
"ENSG00000124785";"NRN1";"neuritin 1";170,456171877762
"ENSG00000164099";"PRSS12";"serine protease 12";170,265679110653
"ENSG00000116132";"PRRX1";"paired related homeobox 1";169,699861680944
"ENSG00000008441";"NFIX";"nuclear factor I X";169,536475174332
"ENSG00000168685";"IL7R";"interleukin 7 receptor";169,446012346705
"ENSG00000119042";"SATB2";"SATB homeobox 2";168,452460605329
"ENSG00000197498";"RPF2";"ribosome production factor 2 homolog";167,683440498643
"ENSG00000128805";"ARHGAP22";"Rho GTPase activating protein 22";167,154381576344
"ENSG00000182534";"MXRA7";"matrix remodeling associated 7";166,863002250044
"ENSG00000167460";"TPM4";"tropomyosin 4";166,794757339895
"ENSG00000176014";"TUBB6";"tubulin beta 6 class V";166,733685770981
"ENSG00000158321";"AUTS2";"activator of transcription and developmental regulator AUTS2";165,846583694266
"ENSG00000114861";"FOXP1";"forkhead box P1";165,095780464877
"ENSG00000173706";"HEG1";"heart development protein with EGF like domains 1";164,399265234376
"ENSG00000165512";"ZNF22";"zinc finger protein 22";163,416170987112
"ENSG00000196628";"TCF4";"transcription factor 4";163,366252692124
"ENSG00000125726";"CD70";"CD70 molecule";163,25057937521
"ENSG00000245526";"MIR9-2HG";"MIR9-2 host gene";162,40976506221
"ENSG00000081803";"CADPS2";"calcium dependent secretion activator 2";162,396315349409
"ENSG00000113578";"FGF1";"fibroblast growth factor 1";162,355006025265
"ENSG00000008311";"AASS";"aminoadipate-semialdehyde synthase";161,713231825264
"ENSG00000158859";"ADAMTS4";"ADAM metallopeptidase with thrombospondin type 1 motif 4";161,441615188329
"ENSG00000187678";"SPRY4";"sprouty RTK signaling antagonist 4";161,099239506618
"ENSG00000058063";"ATP11B";"ATPase phospholipid transporting 11B (putative)";160,283379684903
"ENSG00000115884";"SDC1";"syndecan 1";160,16479606398
"ENSG00000154928";"EPHB1";"EPH receptor B1";160,163693848077
"ENSG00000149294";"NCAM1";"neural cell adhesion molecule 1";160,106360626945
"ENSG00000131016";"AKAP12";"A-kinase anchoring protein 12";160,037009976814
"ENSG00000132718";"SYT11";"synaptotagmin 11";159,4292692797
"ENSG00000169756";"LIMS1";"LIM zinc finger domain containing 1";159,29690932451
"ENSG00000112033";"PPARD";"peroxisome proliferator activated receptor delta";158,52132305143
"ENSG00000145220";"LYAR";"Ly1 antibody reactive";156,776746430859
"ENSG00000146676";"PURB";"purine rich element binding protein B";156,584662489053
"ENSG00000115641";"FHL2";"four and a half LIM domains 2";156,163034308241
"ENSG00000116141";"MARK1";"microtubule affinity regulating kinase 1";155,989981788778
"ENSG00000007372";"PAX6";"paired box 6";155,022309477983
"ENSG00000128595";"CALU";"calumenin";154,556938401565
"ENSG00000167601";"AXL";"AXL receptor tyrosine kinase";153,995528118449
"ENSG00000183570";"PCBP3";"poly(rC) binding protein 3";153,35428641658
"ENSG00000155816";"FMN2";"formin 2";153,064409632172
"ENSG00000079156";"OSBPL6";"oxysterol binding protein like 6";152,580223398187
"ENSG00000197381";"ADARB1";"adenosine deaminase RNA specific B1";152,531834814715
"ENSG00000145730";"PAM";"peptidylglycine alpha-amidating monooxygenase";151,840356230351
"ENSG00000124795";"DEK";"DEK proto-oncogene";151,681584745787
"ENSG00000117069";"ST6GALNAC5";"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5";150,58846666691
"ENSG00000166396";"SERPINB7";"serpin family B member 7";148,875867332323
"ENSG00000182621";"PLCB1";"phospholipase C beta 1";148,85635077018
"ENSG00000110031";"LPXN";"leupaxin";148,670677725698
"ENSG00000124813";"RUNX2";"RUNX family transcription factor 2";148,424969269408
"ENSG00000112715";"VEGFA";"vascular endothelial growth factor A";148,42043651195
"ENSG00000129675";"ARHGEF6";"Rac/Cdc42 guanine nucleotide exchange factor 6";148,294219472759
"ENSG00000150347";"ARID5B";"AT-rich interaction domain 5B";148,291676730135
"ENSG00000123091";"RNF11";"ring finger protein 11";144,550409541039
"ENSG00000137804";"NUSAP1";"nucleolar and spindle associated protein 1";143,668403420694
"ENSG00000163697";"APBB2";"amyloid beta precursor protein binding family B member 2";143,574421063512
"ENSG00000167081";"PBX3";"PBX homeobox 3";143,15921123211
"ENSG00000143195";"ILDR2";"immunoglobulin like domain containing receptor 2";143,143816534035
"ENSG00000075711";"DLG1";"discs large MAGUK scaffold protein 1";142,934017526888
"ENSG00000162631";"NTNG1";"netrin G1";142,74860831526
"ENSG00000163577";"EIF5A2";"eukaryotic translation initiation factor 5A2";142,685600766243
"ENSG00000169213";"RAB3B";"RAB3B, member RAS oncogene family";142,269876454823
"ENSG00000171444";"MCC";"MCC regulator of WNT signaling pathway";141,116808888137
"ENSG00000167555";"ZNF528";"zinc finger protein 528";140,878197213235
"ENSG00000128710";"HOXD10";"homeobox D10";140,849383824935
"ENSG00000166401";"SERPINB8";"serpin family B member 8";140,60823180958
"ENSG00000134198";"TSPAN2";"tetraspanin 2";140,466559967075
"ENSG00000167562";"ZNF701";"zinc finger protein 701";140,095491796328
"ENSG00000178695";"KCTD12";"potassium channel tetramerization domain containing 12";140,036311114028
"ENSG00000137962";"ARHGAP29";"Rho GTPase activating protein 29";139,670786286632
"ENSG00000019549";"SNAI2";"snail family transcriptional repressor 2";138,959971351343
"ENSG00000184838";"PRR16";"proline rich 16";138,929246055295
"ENSG00000109255";"NMU";"neuromedin U";138,700688777954
"ENSG00000175602";"CCDC85B";"coiled-coil domain containing 85B";138,214166294831
"ENSG00000185070";"FLRT2";"fibronectin leucine rich transmembrane protein 2";137,57471034946
"ENSG00000071242";"RPS6KA2";"ribosomal protein S6 kinase A2";137,571550883996
"ENSG00000129682";"FGF13";"fibroblast growth factor 13";137,564161528614
"ENSG00000134697";"GNL2";"G protein nucleolar 2";136,971039046493
"ENSG00000144681";"STAC";"SH3 and cysteine rich domain";135,610646567359
"ENSG00000165449";"SLC16A9";"solute carrier family 16 member 9";135,503107870694
"ENSG00000196460";"RFX8";"regulatory factor X8";134,872774951119
"ENSG00000136518";"ACTL6A";"actin like 6A";134,821930208171
"ENSG00000171848";"RRM2";"ribonucleotide reductase regulatory subunit M2";134,729405170608
"ENSG00000138795";"LEF1";"lymphoid enhancer binding factor 1";132,972014768534
"ENSG00000172016";"REG3A";"regenerating family member 3 alpha";132,494966171563
"ENSG00000165323";"FAT3";"FAT atypical cadherin 3";132,14152138191
"ENSG00000263753";"LINC00667";"long intergenic non-protein coding RNA 667";131,726224473603
"ENSG00000100422";"CERK";"ceramide kinase";131,604538744737
"ENSG00000180611";"MB21D2";"Mab-21 domain containing 2";130,708388073473
"ENSG00000109654";"TRIM2";"tripartite motif containing 2";130,661719492317
"ENSG00000115363";"EVA1A";"eva-1 homolog A, regulator of programmed cell death";130,571146549474
"ENSG00000149557";"FEZ1";"fasciculation and elongation protein zeta 1";130,558604078866
"ENSG00000179431";"FJX1";"four-jointed box kinase 1";130,271129696102
"ENSG00000185904";"LINC00839";"long intergenic non-protein coding RNA 839";129,973343544868
"ENSG00000126878";"AIF1L";"allograft inflammatory factor 1 like";129,890005828492
"ENSG00000145247";"OCIAD2";"OCIA domain containing 2";129,875209531589
"ENSG00000164176";"EDIL3";"EGF like repeats and discoidin domains 3";129,319611190271
"ENSG00000171877";"FRMD5";"FERM domain containing 5";129,217630436486
"ENSG00000115758";"ODC1";"ornithine decarboxylase 1";129,172506656206
"ENSG00000174171";"LOC105370792";"uncharacterized LOC105370792";128,897930965192
"ENSG00000182667";"NTM";"neurotrimin";128,824920378698
"ENSG00000109171";"SLAIN2";"SLAIN motif family member 2";128,741334427045
"ENSG00000156103";"MMP16";"matrix metallopeptidase 16";128,211015988035
"ENSG00000114416";"FXR1";"FMR1 autosomal homolog 1";127,748741879253
"ENSG00000136869";"TLR4";"toll like receptor 4";126,7894867981
"ENSG00000148680";"HTR7";"5-hydroxytryptamine receptor 7";126,541193449039
"ENSG00000139971";"ARMH4";"armadillo like helical domain containing 4";126,411334669089
"ENSG00000132334";"PTPRE";"protein tyrosine phosphatase receptor type E";126,233774819267
"ENSG00000085511";"MAP3K4";"mitogen-activated protein kinase kinase kinase 4";126,10808248329
"ENSG00000173905";"GOLIM4";"golgi integral membrane protein 4";125,882612138493
"ENSG00000143341";"HMCN1";"hemicentin 1";125,712236864201
"ENSG00000151474";"FRMD4A";"FERM domain containing 4A";125,645645203002
"ENSG00000175137";"SH3BP5L";"SH3 binding domain protein 5 like";125,261616534842
"ENSG00000006652";"IFRD1";"interferon related developmental regulator 1";124,760238107224
"ENSG00000161791";"FMNL3";"formin like 3";123,777099317682
"ENSG00000087494";"PTHLH";"parathyroid hormone like hormone";122,965031025481
"ENSG00000196878";"LAMB3";"laminin subunit beta 3";122,686087093914
"ENSG00000112029";"FBXO5";"F-box protein 5";122,682799775303
"ENSG00000156689";"GLYATL2";"glycine-N-acyltransferase like 2";122,354688732519
"ENSG00000115386";"REG1A";"regenerating family member 1 alpha";121,927347057152
"ENSG00000183963";"SMTN";"smoothelin";121,905562565225
"ENSG00000078053";"AMPH";"amphiphysin";121,541779392359
"ENSG00000171791";"BCL2";"BCL2 apoptosis regulator";121,52228816837
"ENSG00000122863";"CHST3";"carbohydrate sulfotransferase 3";121,481657841803
"ENSG00000122786";"CALD1";"caldesmon 1";121,216628383001
"ENSG00000118985";"ELL2";"elongation factor for RNA polymerase II 2";120,911885056989
"ENSG00000130224";"LRCH2";"leucine rich repeats and calponin homology domain containing 2";120,880231778064
"ENSG00000114473";"IQCG";"IQ motif containing G";120,782078903742
"ENSG00000109685";"NSD2";"nuclear receptor binding SET domain protein 2";120,516017836962
"ENSG00000114279";"FGF12";"fibroblast growth factor 12";120,329222495642
"ENSG00000171206";"TRIM8";"tripartite motif containing 8";120,27722879186
"ENSG00000234444";"ZNF736";"zinc finger protein 736";120,175102375219
"ENSG00000198429";"ZNF69";"zinc finger protein 69";119,942596509349
"ENSG00000065882";"TBC1D1";"TBC1 domain family member 1";119,856279388098
"ENSG00000119139";"TJP2";"tight junction protein 2";119,596485793522
"ENSG00000184635";"ZNF93";"zinc finger protein 93";119,584837091101
