"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000249917";"LINC00536";"long intergenic non-protein coding RNA 536";137,501798445739
"ENSG00000088340";"FER1L4";"fer-1 like family member 4 (pseudogene)";137,417309528014
"ENSG00000147684";"NDUFB9";"NADH:ubiquinone oxidoreductase subunit B9";136,903942322012
"ENSG00000156127";"BATF";"basic leucine zipper ATF-like transcription factor";136,900659826764
"ENSG00000162981";"LRATD1";"LRAT domain containing 1";136,51696250301
"ENSG00000165548";"TMEM63C";"transmembrane protein 63C";136,35707283994
"ENSG00000143333";"RGS16";"regulator of G protein signaling 16";134,826697299685
"ENSG00000115271";"GCA";"grancalcin";134,533150743774
"ENSG00000123144";"TRIR";"telomerase RNA component interacting RNase";134,008810372017
"ENSG00000152977";"ZIC1";"Zic family member 1";133,90593305149
"ENSG00000113494";"PRLR";"prolactin receptor";132,791990363456
"ENSG00000109452";"INPP4B";"inositol polyphosphate-4-phosphatase type II B";132,748679449886
"ENSG00000100504";"PYGL";"glycogen phosphorylase L";131,346794177067
"ENSG00000124164";"VAPB";"VAMP associated protein B and C";131,017570049941
"ENSG00000177519";"RPRM";"reprimo, TP53 dependent G2 arrest mediator homolog";131,002513312161
"ENSG00000116830";"TTF2";"transcription termination factor 2";129,999584969793
"ENSG00000196684";"HSH2D";"hematopoietic SH2 domain containing";129,981044172613
"ENSG00000134755";"DSC2";"desmocollin 2";129,559418994373
"ENSG00000178764";"ZHX2";"zinc fingers and homeoboxes 2";129,492479079145
"ENSG00000146828";"SLC12A9";"solute carrier family 12 member 9";128,923367466246
"ENSG00000108384";"RAD51C";"RAD51 paralog C";127,905534560446
"ENSG00000172818";"OVOL1";"ovo like transcriptional repressor 1";127,692627819451
"ENSG00000182580";"EPHB3";"EPH receptor B3";127,42881727407
"ENSG00000150347";"ARID5B";"AT-rich interaction domain 5B";126,114406661189
"ENSG00000172830";"SSH3";"slingshot protein phosphatase 3";125,970744968654
"ENSG00000198682";"PAPSS2";"3'-phosphoadenosine 5'-phosphosulfate synthase 2";125,265844043347
"ENSG00000164761";"TNFRSF11B";"TNF receptor superfamily member 11b";124,997353079711
"ENSG00000124151";"NCOA3";"nuclear receptor coactivator 3";124,901552353945
"ENSG00000105135";"ILVBL";"ilvB acetolactate synthase like";124,378906222827
"ENSG00000120265";"PCMT1";"protein-L-isoaspartate (D-aspartate) O-methyltransferase";124,378616720648
"ENSG00000174963";"ZIC4";"Zic family member 4";124,206191516226
