"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000006015";-1,35363649871449;2,00880279901189e-05;5,88827114923978e-05;"REX1BD";"19";18588685;18592337;"+";3653;"protein_coding";"required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]"
"ENSG00000006062";-2,56927936479754;1,79990294665715e-53;3,99950047024294e-52;"MAP3K14";"17";45263119;45317064;"-";53946;"protein_coding";"mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]"
"ENSG00000006071";-2,79383227308208;0,00467516521162384;0,00986292050831485;"ABCC8";"11";17392885;17476849;"-";83965;"protein_coding";"ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]"
"ENSG00000006118";-1,52321551490809;1,28136537795468e-33;1,6755044171418e-32;"TMEM132A";"11";60924441;60937159;"+";12719;"protein_coding";"transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]"
"ENSG00000006283";-4,42448512213359;4,62531781276575e-67;1,35925935245118e-65;"CACNA1G";"17";50560933;50629625;"+";68693;"protein_coding";"calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
"ENSG00000006327";-1,23308312931436;1,69254234686698e-17;1,19260522730754e-16;"TNFRSF12A";"16";3020312;3022383;"+";2072;"protein_coding";"TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]"
"ENSG00000006468";-9,86621349683114;3,91236960388928e-11;1,90056183211783e-10;"ETV1";"7";13891229;13991425;"-";100197;"protein_coding";"ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"ENSG00000006534";-4,7038785524947;0;0;"ALDH3B1";"11";68008547;68029282;"+";20736;"protein_coding";"aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]"
"ENSG00000006606";-5,01871898675906;0,000213682377634394;0,000550377538923407;"CCL26";"7";75769524;75791583;"-";22060;"protein_coding";"C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]"
"ENSG00000006756";-5,2440085325217;1,40916087225575e-51;2,98489045278182e-50;"ARSD";"X";2903970;2929375;"-";25406;"protein_coding";"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]"
"ENSG00000007255";-1,8181393495439;1,42038742724994e-08;5,6477700033875e-08;"TRAPPC6A";"19";45162928;45179266;"-";16339;"protein_coding";"trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]"
"ENSG00000007968";-1,87904723651163;0,00127541148696044;0,00295889279495429;"E2F2";"1";23505696;23531250;"-";50348;"protein_coding";"E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]"
"ENSG00000008086";-1,05302267919181;2,247262227045e-13;1,27010511361805e-12;"CDKL5";"X";18425605;18653629;"+";228025;"protein_coding";"cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]"
"ENSG00000008394";-1,52132801435112;2,30831309058023e-62;6,2014757773607e-61;"MGST1";"12";16347142;16377189;"+";30048;"protein_coding";"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000008438";-3,44947481388213;0,000581299648652091;0,00141372140226489;"PGLYRP1";"19";46019153;46023298;"-";4146;"protein_coding";"peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]"
"ENSG00000008441";-4,9706532665385;3,43259605315849e-33;4,43456388833026e-32;"NFIX";"19";12995512;13098796;"+";103285;"protein_coding";"nuclear factor I X [Source:HGNC Symbol;Acc:HGNC:7788]"
"ENSG00000009709";-4,43470800555192;1,35196899589329e-07;4,91394218621323e-07;"PAX7";"1";18631006;18748866;"+";117861;"protein_coding";"paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]"
"ENSG00000009830";-1,21177241976525;2,75052812814609e-17;1,91924006867114e-16;"POMT2";"14";77274956;77320885;"-";45930;"protein_coding";"protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743]"
"ENSG00000009950";-2,18776777250016;6,60368147966325e-06;2,04978368351263e-05;"MLXIPL";"7";73593194;73624543;"-";31350;"protein_coding";"MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
"ENSG00000010219";-2,06884963639057;2,76051666855898e-13;1,5530499036019e-12;"DYRK4";"12";4590072;4613888;"+";23817;"protein_coding";"dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]"
"ENSG00000010361";-6,02141692870056;8,77271413532492e-16;5,67737354845661e-15;"FUZ";"19";49806866;49817376;"-";10511;"protein_coding";"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]"
"ENSG00000010404";-2,35597858743266;1,4635134023663e-122;9,47487379780077e-121;"IDS";"X";149476990;149505354;"-";28365;"protein_coding";"iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]"
"ENSG00000010626";-2,51057222433029;8,7886555780165e-14;5,08054507247473e-13;"LRRC23";"12";6904733;6914242;"+";9510;"protein_coding";"leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]"
"ENSG00000010704";-2,98152832804108;5,35374946381502e-44;9,27534401573022e-43;"HFE";"6";26087281;26096216;"+";8936;"protein_coding";"homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]"
"ENSG00000010818";-1,24605263218992;0,00152295100614789;0,00349131247029723;"HIVEP2";"6";142751467;142945756;"-";194290;"protein_coding";"HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]"
"ENSG00000011028";-3,27958775854601;7,44085229181897e-120;4,6427143955585e-118;"MRC2";"17";62627401;62693601;"+";66201;"protein_coding";"mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
"ENSG00000011114";-1,44693499975401;0,00161028556396685;0,0036729440658375;"BTBD7";"14";93237550;93333092;"-";191086;"protein_coding";"BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]"
"ENSG00000011422";-4,0985824504372;4,4561782997239e-33;5,7311311799511e-32;"PLAUR";"19";43646095;43670346;"-";24252;"protein_coding";"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]"
"ENSG00000011590";-4,47091182246262;0,00233443171973714;0,00517857125410192;"ZBTB32";"19";35704481;35717048;"+";12568;"protein_coding";"zinc finger and BTB domain containing 32 [Source:HGNC Symbol;Acc:HGNC:16763]"
"ENSG00000012061";-2,99042588934203;2,06721457721432e-58;5,1370133094095e-57;"ERCC1";"19";45407333;45478866;"-";71534;"protein_coding";"ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]"
"ENSG00000012124";-7,98708817321764;7,34359372520585e-07;2,49435951758915e-06;"CD22";"19";35329166;35347361;"+";18196;"protein_coding";"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"ENSG00000012174";-1,36592277170104;1,81711221541281e-28;2,00336040087221e-27;"MBTPS2";"X";21839538;21885423;"+";45886;"protein_coding";"membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]"
"ENSG00000012211";-1,75146247420034;2,38671433574027e-12;1,26856813505503e-11;"PRICKLE3";"X";49174802;49186400;"-";11599;"protein_coding";"prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]"
"ENSG00000012504";-3,21909827340562;0,0139400861588389;0,026915822821097;"NR1H4";"12";100473773;100563867;"+";90095;"protein_coding";"nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967]"
"ENSG00000012817";-11,179533333;2,13419614722266e-14;1,27925485037666e-13;"KDM5D";"Y";19705415;19745341;"-";39927;"protein_coding";"lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]"
"ENSG00000012963";-2,02591281993477;2,00273053058914e-06;6,5295385208776e-06;"UBR7";"14";93207056;93229215;"+";44320;"protein_coding";"ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]"
"ENSG00000013016";-7,09400674041514;3,90548726150326e-06;1,24364637814992e-05;"EHD3";"2";31234014;31269451;"+";35438;"protein_coding";"EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]"
"ENSG00000013364";-3,14702536457366;3,93989151739595e-225;6,16807925646143e-223;"MVP";"16";29820394;29848039;"+";27646;"protein_coding";"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]"
"ENSG00000013563";-1,5993749470674;1,55365063764642e-10;7,22338488955426e-10;"DNASE1L1";"X";154401236;154412101;"-";10866;"protein_coding";"deoxyribonuclease 1 like 1 [Source:HGNC Symbol;Acc:HGNC:2957]"
"ENSG00000013588";-2,59026322232613;3,98240511754243e-237;6,99806107440798e-235;"GPRC5A";"12";12891022;12913666;"+";22645;"protein_coding";"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000013619";-5,50332988756746;1,83180303185029e-18;1,33951082851354e-17;"MAMLD1";"X";150361564;150514178;"+";152615;"protein_coding";"mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]"
"ENSG00000014138";-1,31802161704571;1,34475509643766e-22;1,18637436043816e-21;"POLA2";"11";65261852;65306269;"+";44418;"protein_coding";"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]"
"ENSG00000014164";-1,1266301718282;2,65854925611064e-06;8,59449535188312e-06;"ZC3H3";"8";143437655;143549729;"-";138191;"protein_coding";"zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]"
"ENSG00000014914";-3,93146745252996;6,68548867313378e-07;2,27801346339606e-06;"MTMR11";"1";149928651;149938329;"-";9679;"protein_coding";"myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]"
"ENSG00000018236";-8,99450794824033;1,29140633088582e-10;6,0400077197677e-10;"CNTN1";"12";40692429;41072412;"+";379984;"protein_coding";"contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000018869";-6,74780651507816;0,000227288811479781;0,000583068765454091;"ZNF582";"19";56382751;56393601;"-";10851;"protein_coding";"zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]"
"ENSG00000019186";-7,00581074247999;4,43848744653941e-116;2,63569628678811e-114;"CYP24A1";"20";54145731;54174032;"-";28302;"protein_coding";"cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000019505";-2,6926952283806;1,43943212837706e-65;4,13830729261792e-64;"SYT13";"11";45240302;45286333;"-";46032;"protein_coding";"synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]"
"ENSG00000019549";-6,22974802202752;0,00151358089846847;0,00347168042788033;"SNAI2";"8";48917677;48921440;"-";3764;"protein_coding";"snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]"
"ENSG00000020181";-1,93393343104913;3,71859436965592e-05;0,000105360173806918;"ADGRA2";"8";37796883;37843986;"+";47104;"protein_coding";"adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]"
"ENSG00000020633";-4,42527872174;2,55710266644734e-45;4,54446491423011e-44;"RUNX3";"1";24899511;24965158;"-";65648;"protein_coding";"RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]"
"ENSG00000021762";-6,3743228263233;0,000611985041088829;0,00148416310116158;"OSBPL5";"11";3087116;3165352;"-";78237;"protein_coding";"oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]"
"ENSG00000021826";-2,5094955878174;1,1295518213986e-29;1,30026817622361e-28;"CPS1";"2";210477682;210679107;"+";201426;"protein_coding";"carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]"
"ENSG00000022267";-6,2597337326736;4,71651977008279e-58;1,16199122976532e-56;"FHL1";"X";136146702;136211359;"+";64658;"protein_coding";"four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]"
"ENSG00000022976";-1,33837239538721;1,10844776185435e-09;4,81548408347473e-09;"ZNF839";"14";102317377;102343174;"+";25798;"protein_coding";"zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345]"
"ENSG00000023171";-5,08579458381605;1,65616609558455e-281;4,19424063706786e-279;"GRAMD1B";"11";123358299;123627771;"+";269473;"protein_coding";"GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]"
"ENSG00000023445";-2,47863971739065;3,38250480050568e-40;5,28106211872242e-39;"BIRC3";"11";102317373;102339403;"+";22031;"protein_coding";"baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"ENSG00000023608";-1,6357359569498;5,61888725287547e-10;2,50356681453476e-09;"SNAPC1";"14";61762357;61796428;"+";34072;"protein_coding";"small nuclear RNA activating complex polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:11134]"
"ENSG00000023839";-2,25948703749318;4,30080446205989e-239;7,71501600428472e-237;"ABCC2";"10";99782598;99853741;"+";71144;"protein_coding";"ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]"
"ENSG00000023902";-1,78483191267773;0,000748529355593198;0,00179282670829909;"PLEKHO1";"1";150149434;150160065;"+";10632;"protein_coding";"pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]"
"ENSG00000023909";-2,54841268262194;5,6039768788647e-126;3,76976897777067e-124;"GCLM";"1";93885199;93910370;"-";25172;"protein_coding";"glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]"
"ENSG00000024422";-4,00196063231936;9,09888318883395e-316;3,0133051422307e-313;"EHD2";"19";47713344;47743134;"+";29791;"protein_coding";"EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]"
"ENSG00000025039";-4,12865071528985;7,7774643030432e-12;3,97081864105268e-11;"RRAGD";"6";89363509;89412276;"-";48768;"protein_coding";"Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]"
"ENSG00000025708";-3,27481075957324;1,50358594909411e-06;4,96229467791293e-06;"TYMP";"22";50525752;50530085;"-";4334;"protein_coding";"thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
"ENSG00000026025";-7,05688719373046;1,68537547869814e-43;2,87364862560996e-42;"VIM";"10";17228210;17237597;"+";9388;"protein_coding";"vimentin [Source:HGNC Symbol;Acc:HGNC:12692]"
"ENSG00000026103";-5,91247501527457;1,62755496777795e-25;1,60803924842823e-24;"FAS";"10";88968429;89017061;"+";48633;"protein_coding";"Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]"
"ENSG00000026508";-4,2283181747365;0;0;"CD44";"11";35138870;35232402;"+";93533;"protein_coding";"CD44 molecule (IN blood group) [Source:HGNC Symbol;Acc:HGNC:1681]"
"ENSG00000026559";-4,72856326793411;2,43625072953093e-09;1,03285755325584e-08;"KCNG1";"20";51003656;51023176;"-";19521;"protein_coding";"potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]"
"ENSG00000026751";-6,05911427048878;0,00293668108058725;0,00640321409075627;"SLAMF7";"1";160739057;160754821;"+";15765;"protein_coding";"SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]"
"ENSG00000026950";-2,75615226741691;2,10082216170562e-08;8,2185957398302e-08;"BTN3A1";"6";26402237;26415216;"+";12980;"protein_coding";"butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]"
"ENSG00000027075";-3,10061617159409;8,42300838007809e-15;5,17860147494912e-14;"PRKCH";"14";61187305;61550980;"+";363676;"protein_coding";"protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]"
"ENSG00000028203";-1,01178018985191;5,07361562387288e-20;3,95172929256964e-19;"VEZT";"12";95217746;95302790;"+";85045;"protein_coding";"vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]"
"ENSG00000029534";-3,95138068618472;3,57874216286057e-88;1,53307260663238e-86;"ANK1";"8";41653225;41896762;"-";243538;"protein_coding";"ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSG00000030582";-1,35429913593672;5,56959632417571e-53;1,21564028261888e-51;"GRN";"17";44345086;44353106;"+";8021;"protein_coding";"granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"ENSG00000031081";-1,77712971243976;5,85564534425846e-05;0,00016194004893765;"ARHGAP31";"3";119294289;119419476;"+";125188;"protein_coding";"Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]"
"ENSG00000032444";-2,10642894059246;5,15201755303576e-70;1,595735508648e-68;"PNPLA6";"19";7534152;7561767;"+";27616;"protein_coding";"patatin like domain 6, lysophospholipase  [Source:HGNC Symbol;Acc:HGNC:16268]"
"ENSG00000033867";-1,86724374194366;5,69705694552767e-44;9,86020277979216e-43;"SLC4A7";"3";27372721;27484420;"-";111700;"protein_coding";"solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]"
"ENSG00000034053";-9,0161573485552;4,43992727657199e-09;1,84596783268581e-08;"APBA2";"15";28885479;29118315;"+";662531;"protein_coding";"amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]"
"ENSG00000034677";-1,16719941278263;2,07137018192523e-13;1,17300446902119e-12;"RNF19A";"8";100257059;100336218;"-";79160;"protein_coding";"ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]"
"ENSG00000035862";-1,46393972059407;5,74542399519692e-47;1,07428823693036e-45;"TIMP2";"17";78852977;78925390;"-";72414;"protein_coding";"TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENSG00000036448";-3,63594314245407;0,0120276160375543;0,0235774132934232;"MYOM2";"8";2045043;2145456;"+";200637;"protein_coding";"myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]"
"ENSG00000037280";-5,343600075106;2,35441157739056e-09;9,98899279976417e-09;"FLT4";"5";180601506;180650298;"-";48793;"protein_coding";"fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]"
"ENSG00000038002";-1,20257064404174;1,58091140477897e-06;5,20552109019096e-06;"AGA";"4";177430774;177442503;"-";11730;"protein_coding";"aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]"
"ENSG00000038295";-3,84171253334787;3,56145745085449e-05;0,000101090916039501;"TLL1";"4";165873124;166105178;"+";232055;"protein_coding";"tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]"
"ENSG00000039139";-3,51153775830523;6,55533625381721e-08;2,45038952956341e-07;"DNAH5";"5";13690328;14011829;"-";321502;"protein_coding";"dynein axonemal heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:2950]"
"ENSG00000041353";-9,17903716345913;1,77834799817759e-52;3,83771063616746e-51;"RAB27B";"18";54717842;54895516;"+";177675;"protein_coding";"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"ENSG00000041515";-4,09100367261378;7,23215278786727e-07;2,45747638436981e-06;"MYO16";"13";108495729;109208007;"+";804064;"protein_coding";"myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]"
"ENSG00000042317";-1,44047266427059;0,00035820568717639;0,000894138301038501;"SPATA7";"14";88385638;88470350;"+";84713;"protein_coding";"spermatogenesis associated 7 [Source:HGNC Symbol;Acc:HGNC:20423]"
"ENSG00000042493";-3,12604529184583;6,09880551307179e-47;1,13912722061398e-45;"CAPG";"2";85394748;85418467;"-";23720;"protein_coding";"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"ENSG00000043355";-3,44961273024529;6,19114842223416e-13;3,3998012429622e-12;"ZIC2";"13";99981756;99986773;"+";5018;"protein_coding";"Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]"
"ENSG00000044459";-3,3973167081162;1,16981473959679e-29;1,3457167421908e-28;"CNTLN";"9";17134991;17510020;"+";375030;"protein_coding";"centlein [Source:HGNC Symbol;Acc:HGNC:23432]"
"ENSG00000046647";-1,22763224162738;0,000102306639360563;0,00027434173722022;"GEMIN8";"X";14002494;14029918;"-";27425;"protein_coding";"gem nuclear organelle associated protein 8 [Source:HGNC Symbol;Acc:HGNC:26044]"
"ENSG00000047457";-7,26781160952171;4,88076983517708e-59;1,21990910495769e-57;"CP";"3";149162410;149222045;"-";59636;"protein_coding";"ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]"
"ENSG00000047578";-1,21417775382246;1,09505276792131e-12;5,93389040792097e-12;"KIAA0556";"16";27550128;27780371;"+";230244;"protein_coding";"katanin interacting protein [Source:HGNC Symbol;Acc:HGNC:29068]"
"ENSG00000047597";-5,71052625408079;4,82480920969984e-11;2,32674431252425e-10;"XK";"X";37685686;37732130;"+";46445;"protein_coding";"X-linked Kx blood group antigen, Kell and VPS13A binding protein [Source:HGNC Symbol;Acc:HGNC:12811]"
"ENSG00000047644";-2,66409714978595;1,4280118475775e-72;4,58802090058434e-71;"WWC3";"X";10015755;10144478;"+";128724;"protein_coding";"WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]"
"ENSG00000048140";-1,50071639678719;2,86290902071067e-26;2,89842188393054e-25;"TSPAN17";"5";176647387;176659058;"+";11672;"protein_coding";"tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594]"
