"gene_id";"log2FoldChange";"pvalue";"padj";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000007866";3,7037247469434;2,25655645992851e-115;1,32628528315457e-113;"TEAD3";"6";35473597;35497084;"-";23488;"protein_coding";"TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]"
"ENSG00000007944";1,4970745010867;7,90733343467452e-14;4,59265393182226e-13;"MYLIP";"6";16129086;16151015;"+";21930;"protein_coding";"myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]"
"ENSG00000007952";6,44723772253643;8,25687209380723e-51;1,71521826691742e-49;"NOX1";"X";100843324;100874345;"-";31022;"protein_coding";"NADPH oxidase 1 [Source:HGNC Symbol;Acc:HGNC:7889]"
"ENSG00000008018";1,06070861017441;7,7844106894413e-33;9,9595346569739e-32;"PSMB1";"6";170535116;170553329;"-";18214;"protein_coding";"proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]"
"ENSG00000008277";1,93490730544654;1,42520571652821e-06;4,71536362042889e-06;"ADAM22";"7";87934143;88202889;"+";268747;"protein_coding";"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000008300";1,03115164255149;9,1042292861371e-12;4,63035831472437e-11;"CELSR3";"3";48636463;48662915;"-";26453;"protein_coding";"cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]"
"ENSG00000008311";9,96784626620772;4,17447133643511e-22;3,61067658888744e-21;"AASS";"7";122073544;122144290;"-";70747;"protein_coding";"aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]"
"ENSG00000008323";1,63736718626946;8,69020422673553e-33;1,10854819991565e-31;"PLEKHG6";"12";6310436;6328506;"+";18071;"protein_coding";"pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]"
"ENSG00000008517";5,56271334239623;5,73708723840903e-185;6,81368133328564e-183;"IL32";"16";3065312;3069819;"+";4508;"protein_coding";"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"ENSG00000008735";1,02895319927058;0,00702028982311073;0,0143770259298121;"MAPK8IP2";"22";50600685;50613981;"+";13297;"protein_coding";"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSG00000008853";1,06695708709795;7,66960368895264e-16;4,98220464456633e-15;"RHOBTB2";"8";22987406;23020197;"+";32792;"protein_coding";"Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756]"
"ENSG00000009765";8,28545523141009;1,15566271987108e-07;4,22540715475582e-07;"IYD";"6";150368854;150404629;"+";35776;"protein_coding";"iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]"
"ENSG00000010030";5,33945796001648;0,00210340101565846;0,00470302114913715;"ETV7";"6";36354221;36387800;"-";33580;"protein_coding";"ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]"
"ENSG00000010295";4,96230891305154;1,74558657174384e-24;1,6507823367381e-23;"IFFO1";"12";6539528;6556097;"-";16570;"protein_coding";"intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]"
"ENSG00000010438";1,13309180839588;5,50209292984082e-05;0,00015265271845463;"PRSS3";"9";33750466;33799231;"+";48766;"protein_coding";"serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]"
"ENSG00000011105";1,40311446058152;1,26090138456151e-21;1,07070920826103e-20;"TSPAN9";"12";3077355;3286564;"+";209210;"protein_coding";"tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]"
"ENSG00000011347";1,14645750178166;0,00501072574902748;0,0105378524381478;"SYT7";"11";61513716;61588404;"-";74689;"protein_coding";"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]"
"ENSG00000011405";1,23879940005338;2,21549992867272e-45;3,94551440244807e-44;"PIK3C2A";"11";17086575;17207996;"-";121422;"protein_coding";"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]"
"ENSG00000013375";1,35733247172829;6,48095030347783e-18;4,64261419202129e-17;"PGM3";"6";83150728;83193936;"-";43209;"protein_coding";"phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907]"
"ENSG00000013441";1,12739197574504;2,14223726745194e-13;1,21148634912813e-12;"CLK1";"2";200853009;200864744;"-";11736;"protein_coding";"CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]"
"ENSG00000015413";3,62694629500582;3,75873476152727e-13;2,09615192125198e-12;"DPEP1";"16";89613308;89641540;"+";28233;"protein_coding";"dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]"
"ENSG00000015520";7,24362330747843;4,69541864623241e-21;3,86334469693112e-20;"NPC1L1";"7";44512440;44541651;"-";29212;"protein_coding";"NPC1 like intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7898]"
"ENSG00000016391";1,23465342552842;6,57757236269691e-16;4,28412910960679e-15;"CHDH";"3";53812335;53846464;"-";34130;"protein_coding";"choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]"
"ENSG00000018510";1,03789553238447;3,21275260710896e-24;2,998743232901e-23;"AGPS";"2";177392743;177543836;"+";151094;"protein_coding";"alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]"
"ENSG00000019144";1,47807404409441;2,40038634825981e-26;2,44020385498124e-25;"PHLDB1";"11";118606296;118658038;"+";51743;"protein_coding";"pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]"
"ENSG00000019582";9,42034866299006;4,9071996558428e-100;2,42835877222037e-98;"CD74";"5";150401637;150412936;"-";11300;"protein_coding";"CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]"
"ENSG00000020577";3,26315381299036;5,46764097208413e-161;5,00841729682238e-159;"SAMD4A";"14";54567097;54793315;"+";226219;"protein_coding";"sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]"
"ENSG00000020922";1,13448392801684;1,05953579814058e-23;9,7625821186618e-23;"MRE11";"11";94415570;94512701;"-";97132;"protein_coding";"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]"
"ENSG00000021300";2,47159785154574;2,79823158026791e-08;1,08382010036965e-07;"PLEKHB1";"11";73646178;73662819;"+";16642;"protein_coding";"pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]"
"ENSG00000021488";3,42713426403628;2,60059264594492e-13;1,46595109511677e-12;"SLC7A9";"19";32830511;32870957;"-";40447;"protein_coding";"solute carrier family 7 member 9 [Source:HGNC Symbol;Acc:HGNC:11067]"
"ENSG00000021645";4,13528901578369;9,03994292879433e-12;4,599020891485e-11;"NRXN3";"14";77979904;79868290;"+";1888387;"protein_coding";"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]"
"ENSG00000022277";1,0149715945795;1,68567539892944e-11;8,41664715713654e-11;"RTF2";"20";56468585;56518886;"+";50302;"protein_coding";"replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890]"
"ENSG00000023318";1,03284226264855;9,98112874355764e-14;5,74866281246843e-13;"ERP44";"9";99979179;100099052;"-";119874;"protein_coding";"endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]"
"ENSG00000023892";5,12889386504913;6,70281971204303e-05;0,000184215222248792;"DEF6";"6";35297818;35321771;"+";23954;"protein_coding";"DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]"
"ENSG00000025293";1,49699869206697;8,48648189035104e-48;1,62564743752764e-46;"PHF20";"20";35772001;35950372;"+";178372;"protein_coding";"PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]"
"ENSG00000025772";1,83255310837026;1,22982956252276e-07;4,48325463509833e-07;"TOMM34";"20";44942130;44960473;"-";18344;"protein_coding";"translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]"
"ENSG00000026297";1,20421519576592;8,34242495872579e-07;2,82249312798068e-06;"RNASET2";"6";166929509;166956589;"-";27081;"protein_coding";"ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]"
"ENSG00000027697";2,61821559585531;2,83226164676241e-122;1,80645843773687e-120;"IFNGR1";"6";137197484;137220351;"-";22868;"protein_coding";"interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]"
"ENSG00000027869";1,62558964633721;0,0132209488293811;0,0256509643748053;"SH2D2A";"1";156806238;156816853;"-";10616;"protein_coding";"SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]"
"ENSG00000028137";3,92399279398995;5,33578740096876e-11;2,565975840047e-10;"TNFRSF1B";"1";12166948;12209222;"+";42275;"protein_coding";"TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]"
"ENSG00000028310";1,00878349326681;1,74588979617474e-17;1,22969195009919e-16;"BRD9";"5";863735;892824;"-";29090;"protein_coding";"bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]"
"ENSG00000030110";1,01086341632688;7,68735558980081e-10;3,38145467718926e-09;"BAK1";"6";33572546;33580296;"-";7751;"protein_coding";"BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]"
"ENSG00000031003";1,15616395158145;9,78119545547058e-12;4,96293361634233e-11;"FAM13B";"5";137937909;138051961;"-";114053;"protein_coding";"family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]"
"ENSG00000033327";2,91829901310628;3,07007316069835e-13;1,72214103910053e-12;"GAB2";"11";78215290;78417822;"-";202533;"protein_coding";"GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENSG00000034533";1,39297761060137;3,60013787538541e-05;0,000102172007831266;"ASTE1";"3";131013873;131026854;"-";12982;"protein_coding";"asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]"
"ENSG00000034693";2,61682427015573;7,11196334861197e-43;1,19023441036391e-41;"PEX3";"6";143450781;143490616;"+";39836;"protein_coding";"peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]"
"ENSG00000035115";2,22245204436437;3,34062796076454e-31;4,05991207567581e-30;"SH3YL1";"2";218136;264866;"-";46731;"protein_coding";"SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]"
"ENSG00000035141";1,19573127134621;6,99281958836861e-36;9,72724928362647e-35;"FAM136A";"2";70295976;70302088;"-";6113;"protein_coding";"family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]"
"ENSG00000036672";3,22502157130823;1,39093852176778e-11;6,99163814458932e-11;"USP2";"11";119355215;119381726;"-";26512;"protein_coding";"ubiquitin specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12618]"
"ENSG00000039068";3,9028996839959;0;0;"CDH1";"16";68737290;68835542;"+";98253;"protein_coding";"cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]"
"ENSG00000039523";1,21523465765683;1,24148099918375e-31;1,53478422734698e-30;"RIPOR1";"16";67518423;67546788;"+";28366;"protein_coding";"RHO family interacting cell polarization regulator 1 [Source:HGNC Symbol;Acc:HGNC:25836]"
"ENSG00000039600";6,13812063589885;0,000143044175777491;0,000376891638779707;"SOX30";"5";157624796;157672703;"-";47908;"protein_coding";"SRY-box transcription factor 30 [Source:HGNC Symbol;Acc:HGNC:30635]"
"ENSG00000042062";2,50461364156543;0,00322921857328879;0,00698359576172375;"RIPOR3";"20";50586108;50692004;"-";105897;"protein_coding";"RIPOR family member 3 [Source:HGNC Symbol;Acc:HGNC:16168]"
"ENSG00000042429";1,01467755496824;6,14206263005454e-12;3,16116140323279e-11;"MED17";"11";93784239;93813330;"+";29092;"protein_coding";"mediator complex subunit 17 [Source:HGNC Symbol;Acc:HGNC:2375]"
"ENSG00000044090";1,13090263168175;2,9947054813943e-17;2,08623879834511e-16;"CUL7";"6";43037617;43053945;"-";16329;"protein_coding";"cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]"
"ENSG00000047365";1,75127396089888;1,73487329837666e-06;5,68963113146915e-06;"ARAP2";"4";36005186;36244833;"-";239648;"protein_coding";"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]"
"ENSG00000047634";1,06454460014306;6,55434043981931e-07;2,23509498443819e-06;"SCML1";"X";17737449;17754988;"+";17540;"protein_coding";"Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580]"
"ENSG00000047648";6,85111052788278;9,66215942789267e-05;0,000259946957518731;"ARHGAP6";"X";11137543;11665701;"-";528159;"protein_coding";"Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]"
"ENSG00000048649";1,37855892452822;1,7611085079966e-36;2,49203365786438e-35;"RSF1";"11";77660009;77872232;"-";212224;"protein_coding";"remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]"
"ENSG00000049130";5,27552239952115;0;0;"KITLG";"12";88492793;88580473;"-";87681;"protein_coding";"KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]"
"ENSG00000049246";1,9572241136184;3,01013030259838e-19;2,2745701597651e-18;"PER3";"1";7784285;7845181;"+";60897;"protein_coding";"period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]"
"ENSG00000049247";7,25874644017573;1,64641868426022e-06;5,41190611980249e-06;"UTS2";"1";7846345;7913615;"-";67271;"protein_coding";"urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]"
"ENSG00000049249";1,64472307245133;0,00281449629472695;0,00615785042453218;"TNFRSF9";"1";7915871;7943165;"-";27295;"protein_coding";"TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]"
"ENSG00000049283";2,7531222817883;4,8421971858387e-20;3,77660678158189e-19;"EPN3";"17";50532687;50543750;"+";11064;"protein_coding";"epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]"
"ENSG00000050327";1,64394274904205;0,00150485794709357;0,00345305245928027;"ARHGEF5";"7";144355396;144380632;"+";50457;"protein_coding";"Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]"
"ENSG00000050344";2,32529990239927;2,20961830391609e-71;6,95646011183528e-70;"NFE2L3";"7";26152227;26187137;"+";34911;"protein_coding";"NFE2 like bZIP transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:7783]"
"ENSG00000050393";1,56278111092242;1,43458489634115e-32;1,81787980131648e-31;"MCUR1";"6";13786549;13814994;"-";28446;"protein_coding";"mitochondrial calcium uniporter regulator 1 [Source:HGNC Symbol;Acc:HGNC:21097]"
"ENSG00000050405";3,5328806342704;7,52694357407439e-143;6,02890675763419e-141;"LIMA1";"12";50175780;50283570;"-";107791;"protein_coding";"LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]"
"ENSG00000050426";1,22190175556809;3,57559548481485e-20;2,81551576790108e-19;"LETMD1";"12";51048220;51068939;"+";20720;"protein_coding";"LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]"
"ENSG00000050438";2,71248611276233;5,94720119434494e-38;8,74609323380138e-37;"SLC4A8";"12";51391317;51515763;"+";124447;"protein_coding";"solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034]"
"ENSG00000050730";2,82048538563166;0,00872179932859191;0,0175506083474739;"TNIP3";"4";121131408;121227609;"-";96202;"protein_coding";"TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]"
"ENSG00000051180";1,08560230183509;5,46414437163655e-09;2,25276586602712e-08;"RAD51";"15";40694774;40732340;"+";37567;"protein_coding";"RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]"
"ENSG00000051620";1,1487724562426;4,28645845626057e-08;1,63203849381524e-07;"HEBP2";"6";138403531;138413445;"+";9915;"protein_coding";"heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]"
"ENSG00000052344";9,79215576927301;1,83041374051864e-50;3,75256607446089e-49;"PRSS8";"16";31131433;31135762;"-";4330;"protein_coding";"serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]"
"ENSG00000052723";1,49962679992817;6,93947177474721e-20;5,38066832205861e-19;"SIKE1";"1";114769479;114780687;"-";11209;"protein_coding";"suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]"
"ENSG00000053524";2,00157054474329;0,00235516284802405;0,0052211771739114;"MCF2L2";"3";183176116;183428269;"-";252154;"protein_coding";"MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:HGNC:30319]"
"ENSG00000054598";1,76781135867604;7,44964166859414e-09;3,0307176748136e-08;"FOXC1";"6";1610446;1613897;"+";3452;"protein_coding";"forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]"
"ENSG00000054793";1,20315762802904;4,2897685992487e-47;8,06485862965741e-46;"ATP9A";"20";51596775;51768411;"-";171637;"protein_coding";"ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540]"
"ENSG00000055044";1,15780870076333;1,14879189689227e-36;1,63769414374022e-35;"NOP58";"2";202265716;202303661;"+";37946;"protein_coding";"NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]"
"ENSG00000056736";3,01418835416256;2,62606866083246e-19;1,98784740255806e-18;"IL17RB";"3";53846550;53867388;"+";20839;"protein_coding";"interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]"
"ENSG00000056998";1,61014399656712;2,46297634019102e-27;2,60533879326963e-26;"GYG2";"X";2828712;2882820;"+";54109;"protein_coding";"glycogenin 2 [Source:HGNC Symbol;Acc:HGNC:4700]"
"ENSG00000057294";4,07712873309907;0;0;"PKP2";"12";32790746;32896846;"-";106101;"protein_coding";"plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]"
"ENSG00000057593";6,02213260309429;2,28641144280935e-30;2,70427825938323e-29;"F7";"13";113105773;113120681;"+";14909;"protein_coding";"coagulation factor VII [Source:HGNC Symbol;Acc:HGNC:3544]"
"ENSG00000057657";1,36827510793087;0,00658033461520081;0,0135275089421479;"PRDM1";"6";106046729;106109939;"+";63211;"protein_coding";"PR/SET domain 1 [Source:HGNC Symbol;Acc:HGNC:9346]"
"ENSG00000058063";1,13796554705787;1,64324949301414e-16;1,10325144324353e-15;"ATP11B";"3";182793503;182923010;"+";129508;"protein_coding";"ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]"
"ENSG00000058091";3,30893630726976;0,000743854940515342;0,00178212659023577;"CDK14";"7";90595732;91210590;"+";614859;"protein_coding";"cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883]"
"ENSG00000059728";1,9591909971358;1,89075603669743e-12;1,00932144166046e-11;"MXD1";"2";69915041;69942945;"+";27905;"protein_coding";"MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]"
"ENSG00000059804";7,60088724297098;0;0;"SLC2A3";"12";7919228;7936296;"-";17069;"protein_coding";"solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]"
"ENSG00000059915";4,85436914184923;2,91801188906709e-10;1,32728691869055e-09;"PSD";"10";102402617;102420164;"-";17548;"protein_coding";"pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:HGNC:9507]"
"ENSG00000060140";2,50512936260623;0,000485016473946607;0,00119201779618018;"STYK1";"12";10618923;10674318;"-";55396;"protein_coding";"serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]"
"ENSG00000060491";1,02791432441295;6,06011303467255e-17;4,16777981509968e-16;"OGFR";"20";62804800;62814000;"+";9201;"protein_coding";"opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]"
"ENSG00000060566";3,85437205776127;2,13366413557521e-14;1,27925485037666e-13;"CREB3L3";"19";4153601;4173054;"+";19454;"protein_coding";"cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]"
"ENSG00000060762";2,37240696511848;1,02761176714041e-12;5,58073233740936e-12;"MPC1";"6";166364919;166383013;"-";18095;"protein_coding";"mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]"
"ENSG00000060982";2,7485254381761;8,99302434647006e-182;1,01887415967474e-179;"BCAT1";"12";24810024;24949459;"-";139436;"protein_coding";"branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]"
"ENSG00000062038";10,5222701582164;2,37466458410832e-47;4,50375537477195e-46;"CDH3";"16";68644836;68727573;"+";82738;"protein_coding";"cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]"
"ENSG00000062282";3,0548478324627;5,60483391482319e-52;1,19308831702312e-50;"DGAT2";"11";75768733;75801536;"+";32804;"protein_coding";"diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]"
"ENSG00000062524";4,62212004271972;6,31183702250072e-08;2,36347348041933e-07;"LTK";"15";41503639;41513887;"-";10249;"protein_coding";"leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]"
"ENSG00000064195";7,21577252059361;1,89778465634475e-05;5,57994699793632e-05;"DLX3";"17";49990005;49995224;"-";5220;"protein_coding";"distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]"
"ENSG00000064225";3,64159416557118;1,15450863563062e-39;1,77674648920419e-38;"ST3GAL6";"3";98732236;98795845;"+";63610;"protein_coding";"ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]"
"ENSG00000064270";2,05003245636849;1,84695657907282e-09;7,90811517857111e-09;"ATP2C2";"16";84368523;84465777;"+";97255;"protein_coding";"ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]"
"ENSG00000064547";2,82836241102751;1,20469432373318e-17;8,53044446916495e-17;"LPAR2";"19";19623655;19628395;"-";4741;"protein_coding";"lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
