"gene_id";"log2FoldChange";"log2CPM";"pvalue";"FDR";"gene_name";"gene_chr";"gene_start";"gene_end";"gene_strand";"gene_length";"gene_biotype";"gene_description"
"ENSG00000077935";-5,49384271776809;4,23455386279231;0,00088191220376286;0,0284131820267174;"SMC1B";"22";45344063;45413671;"-";69609;"protein_coding";"structural maintenance of chromosomes 1B [Source:HGNC Symbol;Acc:HGNC:11112]"
"ENSG00000081277";-15,081615784731;6,41397156909327;3,49299555554729e-08;0,000140811772647744;"PKP1";"1";201283452;201332993;"+";49542;"protein_coding";"plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]"
"ENSG00000083307";-9,13125306353651;6,15555693099661;2,71868815730324e-06;0,000845953513288733;"GRHL2";"8";101492439;101678104;"+";185666;"protein_coding";"grainyhead like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2799]"
"ENSG00000086570";-10,025606027903;1,41905238874498;0,000209835724529068;0,010450450598092;"FAT2";"5";151504092;151594822;"-";90731;"protein_coding";"FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596]"
"ENSG00000087253";-5,11923021436281;5,82884427607951;0,00145042364087558;0,0418111864720105;"LPCAT2";"16";55509001;55586670;"+";77670;"protein_coding";"lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]"
"ENSG00000087510";-12,3989418274174;3,74199022633376;3,60663469223175e-06;0,000893218657179517;"TFAP2C";"20";56629302;56639283;"+";9982;"protein_coding";"transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]"
"ENSG00000088002";-10,7733140430174;2,14200661486868;5,83948058828768e-05;0,00450234251925547;"SULT2B1";"19";48552172;48599427;"+";47256;"protein_coding";"sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]"
"ENSG00000089356";-7,65075043892057;4,68376212042721;3,47808719965161e-05;0,00323018475996216;"FXYD3";"19";35115818;35124324;"+";8507;"protein_coding";"FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027]"
"ENSG00000090339";-8,31311649690257;4,93672056025308;1,58607015834335e-05;0,00200816202941828;"ICAM1";"19";10270841;10286615;"+";15775;"protein_coding";"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]"
"ENSG00000096696";-6,5534202703928;9,06064760248911;0,000124065981715835;0,00727196436450647;"DSP";"6";7541575;7586717;"+";45143;"protein_coding";"desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]"
"ENSG00000099282";-8,92594220989282;4,98126269586563;6,03711061054978e-06;0,00116908004727487;"TSPAN15";"10";69451464;69549508;"+";98045;"protein_coding";"tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]"
"ENSG00000100290";-6,37650045477352;4,40688482901782;0,000235766674981038;0,0112938441702101;"BIK";"22";43110748;43129712;"+";18965;"protein_coding";"BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]"
"ENSG00000100842";-5,97217729326539;2,08078450989806;0,000926662665411189;0,029593053506105;"EFS";"14";23356400;23365633;"-";9234;"protein_coding";"embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]"
"ENSG00000101276";-11,1415836069161;2,50184613671771;3,12165099646646e-05;0,00303058203139621;"SLC52A3";"20";760080;776015;"-";15936;"protein_coding";"solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]"
"ENSG00000101443";-8,0043929065421;4,06699017040399;2,94810015290496e-05;0,00290863236224006;"WFDC2";"20";45469754;45481532;"+";11779;"protein_coding";"WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]"
"ENSG00000101670";-6,02727666541271;3,65726938384573;0,00046627962524935;0,0181321601171185;"LIPG";"18";49560699;49592908;"+";32210;"protein_coding";"lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]"
"ENSG00000102243";-14,1701601355784;5,50426662842354;1,69201542840488e-07;0,000230770847999284;"VGLL1";"X";136532152;136556807;"+";24656;"protein_coding";"vestigial like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]"
"ENSG00000102287";-7,49026837285261;3,55940556475312;7,10231140211602e-05;0,00502071357097934;"GABRE";"X";151953124;151974692;"-";21569;"protein_coding";"gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]"
"ENSG00000102981";-10,08897187578;1,47983313494373;0,000186498227075256;0,00963862925856808;"PARD6A";"16";67660948;67662778;"+";1831;"protein_coding";"par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]"
"ENSG00000103067";-9,39978901753285;5,45281669124201;2,6658815933399e-06;0,000836673149027003;"ESRP2";"16";68225968;68236233;"-";10266;"protein_coding";"epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]"
"ENSG00000103089";-5,88787204599943;2,55359987537529;0,00098232270793211;0,0309363672188377;"FA2H";"16";74712955;74774831;"-";61877;"protein_coding";"fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]"
"ENSG00000104327";-6,437199963399;3,48784259914815;0,000275957826973776;0,0125722968710727;"CALB1";"8";90058608;90082881;"-";24274;"protein_coding";"calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]"
"ENSG00000104413";-16,2359915686776;7,56725026690719;4,73007134361778e-09;4,30507443339372e-05;"ESRP1";"8";94640999;94707466;"+";66468;"protein_coding";"epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]"
"ENSG00000104490";-5,52375183431587;2,91221373354152;0,00131547438604444;0,0387155703301001;"NCALD";"8";101686542;102125081;"-";438540;"protein_coding";"neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]"
"ENSG00000104611";-12,4329192899891;3,77567540181875;3,4009810811827e-06;0,000892919399589332;"SH2D4A";"8";19313443;19396218;"+";82776;"protein_coding";"SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]"
"ENSG00000104689";-11,9497320276008;3,29734928851707;7,81749432041852e-06;0,00134935302529809;"TNFRSF10A";"8";23191457;23225167;"-";33711;"protein_coding";"TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]"
"ENSG00000105376";-10,8254075245392;2,19278055905387;5,3741295971125e-05;0,00429058250246661;"ICAM5";"19";10289351;10296778;"+";7428;"protein_coding";"intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]"
"ENSG00000105538";-5,27578851450739;3,65000683852825;0,00141915179528727;0,0412006700631806;"RASIP1";"19";48720585;48740833;"-";20249;"protein_coding";"Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]"
"ENSG00000105889";-6,23485916683083;3,29010975546813;0,000388475598891498;0,0159193427810934;"STEAP1B";"7";22419444;22500282;"-";80839;"protein_coding";"STEAP family member 1B [Source:HGNC Symbol;Acc:HGNC:41907]"
"ENSG00000106484";-7,85282487123335;5,45783893255958;2,0687301317685e-05;0,00235356841178638;"MEST";"7";130486175;130506297;"+";20123;"protein_coding";"mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENSG00000106526";-5,93404730389216;2,99740258183769;0,000644346981502392;0,0226753137781588;"ACTR3C";"7";149881359;150323669;"-";442311;"protein_coding";"actin related protein 3C [Source:HGNC Symbol;Acc:HGNC:37282]"
"ENSG00000106546";-6,35244112824374;4,38324115916567;0,000245393783126904;0,0116325599850496;"AHR";"7";17298652;17346151;"+";47500;"protein_coding";"aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"ENSG00000107159";-11,3127350013253;6,41619630850527;2,73738502964426e-07;0,000279275480855581;"CA9";"9";35673809;35681159;"+";7351;"protein_coding";"carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]"
"ENSG00000107438";-5,48814198585233;7,09844032513224;0,000762860424349942;0,0257870906303472;"PDLIM1";"10";95237568;95291148;"-";53581;"protein_coding";"PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]"
"ENSG00000107798";-5,03531632774611;8,39708383796805;0,00159808425839427;0,0449612484629843;"LIPA";"10";89213569;89252039;"-";38471;"protein_coding";"lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]"
"ENSG00000107984";-9,98732707743184;7,58462687130095;5,20218911348835e-07;0,000420861431739388;"DKK1";"10";52314183;52317657;"+";3475;"protein_coding";"dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]"
"ENSG00000108771";-9,99284791074692;1,38767166226908;0,000218523808193537;0,0106872777822698;"DHX58";"17";42101404;42112733;"-";11330;"protein_coding";"DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517]"
"ENSG00000109819";-8,80020151919516;9,49745873841136;2,75415198654845e-06;0,000848299748635497;"PPARGC1A";"4";23792021;24472829;"-";680809;"protein_coding";"PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]"
"ENSG00000110090";-6,86425385329801;5,68643828514622;9,06134352658024e-05;0,00577736028771769;"CPT1A";"11";68754620;68844410;"-";89791;"protein_coding";"carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]"
"ENSG00000111319";-13,2705874483687;4,60791593448387;8,01195358254007e-07;0,000486942809343805;"SCNN1A";"12";6346843;6377357;"-";30515;"protein_coding";"sodium channel epithelial 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:10599]"
"ENSG00000111679";-5,52186976566501;3,8884378964508;0,000940922813739669;0,0299958283336308;"PTPN6";"12";6946577;6961316;"+";14740;"protein_coding";"protein tyrosine phosphatase non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]"
"ENSG00000112276";-9,75960649540921;1,16509695034479;0,000325414374125052;0,0140534231368881;"BVES";"6";105096822;105137174;"-";40353;"protein_coding";"popeye domain cAMP effector 1 [Source:HGNC Symbol;Acc:HGNC:1152]"
"ENSG00000112297";-5,90301199285394;6,17129348251485;0,000398275450085384;0,016170382925195;"CRYBG1";"6";106360808;106570449;"+";209642;"protein_coding";"crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]"
"ENSG00000112299";-5,33991926023827;2,42485233167148;0,0017357573472686;0,0480182233925992;"VNN1";"6";132680858;132714055;"-";33198;"protein_coding";"vanin 1 [Source:HGNC Symbol;Acc:HGNC:12705]"
"ENSG00000113739";-6,65887364819183;6,25611361308663;0,000119552581342733;0,00712919449659482;"STC2";"5";173314723;173329503;"-";14781;"protein_coding";"stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]"
"ENSG00000115221";-7,0033726255909;4,61632970264115;8,88011747054591e-05;0,00575248321410488;"ITGB6";"2";160099666;160200313;"-";100648;"protein_coding";"integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]"
"ENSG00000115339";-6,24342226855007;6,06738430083;0,000225827201812974;0,0109619534789375;"GALNT3";"2";165747803;165796352;"-";48550;"protein_coding";"polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]"
"ENSG00000115590";-5,67203198473593;1,79420037896964;0,00152363237754631;0,0435395293068688;"IL1R2";"2";101991805;102028544;"+";36740;"protein_coding";"interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]"
"ENSG00000115598";-12,233536067794;3,57810767999484;4,79570858830616e-06;0,00103309211163239;"IL1RL2";"2";102186973;102242910;"+";55938;"protein_coding";"interleukin 1 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:5999]"
"ENSG00000116661";-6,59951739779018;3,64688863933086;0,000209472973992755;0,010450450598092;"FBXO2";"1";11648361;11654831;"-";6471;"protein_coding";"F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]"
"ENSG00000116771";-6,2880364362627;2,9414486315932;0,000501227035615592;0,0190675772817359;"AGMAT";"1";15571699;15585110;"-";13412;"protein_coding";"agmatinase (putative) [Source:HGNC Symbol;Acc:HGNC:18407]"
"ENSG00000117407";-12,6715369849408;4,01242005010747;2,25092934903631e-06;0,000794206492462672;"ARTN";"1";43933320;43937240;"+";3921;"protein_coding";"artemin [Source:HGNC Symbol;Acc:HGNC:727]"
"ENSG00000117472";-6,30628300587528;6,22844958873987;0,000202471590325206;0,0102377509963604;"TSPAN1";"1";46175077;46196489;"+";21413;"protein_coding";"tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]"
"ENSG00000117525";-8,37225652978122;10,0555304023358;5,57269127384158e-06;0,00112706278201961;"F3";"1";94529176;94541857;"-";12682;"protein_coding";"coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]"
"ENSG00000117595";-8,6683553817693;6,67887016608833;4,62819599016066e-06;0,00102117638313811;"IRF6";"1";209785623;209806175;"-";20553;"protein_coding";"interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121]"
"ENSG00000118849";-5,38558913533757;3,44009453468999;0,00124678807395101;0,0371141182504173;"RARRES1";"3";158696892;158732944;"-";36053;"protein_coding";"retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]"
"ENSG00000118898";-7,23697265160736;5,71059479892903;4,68092032529089e-05;0,0038890779885322;"PPL";"16";4882507;4937135;"-";54629;"protein_coding";"periplakin [Source:HGNC Symbol;Acc:HGNC:9273]"
"ENSG00000119125";-10,1186475698616;6,1693540294175;7,69687182148398e-07;0,000486942809343805;"GDA";"9";72114595;72256045;"+";141451;"protein_coding";"guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]"
"ENSG00000119411";-9,89175767829611;4,99941839487433;3,18759355132536e-06;0,000880297680841851;"BSPRY";"9";113349532;113371233;"+";21702;"protein_coding";"B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]"
"ENSG00000119888";-7,16160272190576;8,20948825595358;4,49702770673839e-05;0,00380741373701205;"EPCAM";"2";47369148;47387028;"+";17881;"protein_coding";"epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]"
"ENSG00000119922";-7,6874732526529;5,29369464799502;2,74928712979997e-05;0,00281945203514078;"IFIT2";"10";89301949;89309276;"+";7328;"protein_coding";"interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]"
"ENSG00000120875";-7,19888414222994;6,20918365915717;4,99869818134775e-05;0,0040803274885683;"DUSP4";"8";29333062;29350750;"-";17689;"protein_coding";"dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]"
"ENSG00000121316";-5,5233879782096;2,2034990270879;0,00180182575398382;0,0496197189103895;"PLBD1";"12";14503663;14567857;"-";64195;"protein_coding";"phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]"
"ENSG00000121743";-11,7632220583068;3,11318271531068;1,07883179462323e-05;0,00156477889701408;"GJA3";"13";20138252;20161327;"-";23076;"protein_coding";"gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]"
"ENSG00000121931";-8,07265648268262;5,10223751973902;1,68637485870103e-05;0,00208337628239341;"LRIF1";"1";110877252;110963962;"-";86711;"protein_coding";"ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]"
"ENSG00000122378";-5,74196072337802;4,10267156531422;0,000651107490599526;0,0227714491618738;"FAM213A";"10";80407829;80437115;"+";29287;"protein_coding";"peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]"
"ENSG00000124143";-6,16343424858021;2,26466433779588;0,000674775965998324;0,0234631268559073;"ARHGAP40";"20";38601934;38650652;"+";48719;"protein_coding";"Rho GTPase activating protein 40 [Source:HGNC Symbol;Acc:HGNC:16226]"
"ENSG00000124839";-5,64691971934895;3,6934452301333;0,000808196559260908;0,0268143082012843;"RAB17";"2";237574322;237591126;"-";16805;"protein_coding";"RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]"
"ENSG00000125266";-8,51773617105678;5,54462678548838;7,83289300633422e-06;0,00134935302529809;"EFNB2";"13";106489731;106535040;"-";45310;"protein_coding";"ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]"
"ENSG00000126803";-7,80939976870966;4,8410041540641;2,64968824564003e-05;0,00276402722838885;"HSPA2";"14";64540468;64543237;"+";2770;"protein_coding";"heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]"
"ENSG00000127084";-6,14052907504523;3,76792556528535;0,000384573175921141;0,0158738900709581;"FGD3";"9";92947319;93036236;"+";88918;"protein_coding";"FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]"
"ENSG00000127399";-8,33473774756629;3,45525757268593;4,63130453523177e-05;0,00388180410300212;"LRRC61";"7";150322650;150338156;"+";15507;"protein_coding";"leucine rich repeat containing 61 [Source:HGNC Symbol;Acc:HGNC:21704]"
"ENSG00000128408";-10,5992666732881;1,97270703795212;7,83597952420961e-05;0,00528290130663658;"RIBC2";"22";45413691;45432422;"+";18732;"protein_coding";"RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]"
"ENSG00000128604";-5,69743394816309;3,55365122302418;0,000850640718853616;0,027749485672567;"IRF5";"7";128937032;128950042;"+";13011;"protein_coding";"interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]"
"ENSG00000128833";-6,11932858039691;5,31149156030195;0,000309901454552487;0,0136754816417428;"MYO5C";"15";52192318;52295798;"-";103481;"protein_coding";"myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]"
"ENSG00000129194";-5,58302089694308;5,51823594648347;0,000688016785676498;0,02369113762987;"SOX15";"17";7588180;7590170;"-";1991;"protein_coding";"SRY-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11196]"
"ENSG00000129353";-5,21667862218905;8,70217031387872;0,00118040954067258;0,0355450700891033;"SLC44A2";"19";10602445;10644559;"+";42115;"protein_coding";"solute carrier family 44 member 2 (CTL2 blood group) [Source:HGNC Symbol;Acc:HGNC:17292]"
"ENSG00000129451";-8,18493000551831;4,80945230327375;1,97569184102773e-05;0,00228339800522081;"KLK10";"19";51012744;51020175;"-";7432;"protein_coding";"kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]"
"ENSG00000129455";-8,41122882603004;4,47004696531642;1,46431521760145e-05;0,00190392356471423;"KLK8";"19";50996008;51001702;"-";5695;"protein_coding";"kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]"
"ENSG00000130303";-6,13001148303286;6,35617228760373;0,000277283549318545;0,0125870135866471;"BST2";"19";17402939;17405648;"-";2710;"protein_coding";"bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]"
"ENSG00000130545";-12,0605782663425;3,40693605599759;6,45116638960354e-06;0,0012296395998948;"CRB3";"19";6463777;6467221;"+";3445;"protein_coding";"crumbs cell polarity complex component 3 [Source:HGNC Symbol;Acc:HGNC:20237]"
"ENSG00000130775";-6,60710169387067;2,6943665580449;0,000319440340805619;0,0138611979110481;"THEMIS2";"1";27872531;27886685;"+";14155;"protein_coding";"thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]"
"ENSG00000131620";-6,5893112347435;7,27110965627146;0,000121356179245391;0,00718389115708571;"ANO1";"11";70078302;70189545;"+";111244;"protein_coding";"anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]"
"ENSG00000132470";-6,01069100979104;8,31070960808406;0,000315500035234367;0,0138220147806767;"ITGB4";"17";75721328;75757819;"+";36492;"protein_coding";"integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]"
"ENSG00000132530";-11,3531704424946;2,70943893218272;2,18211595435818e-05;0,00242384045475431;"XAF1";"17";6755408;6775647;"+";20240;"protein_coding";"XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]"
"ENSG00000132698";-8,99046927792967;5,04543198809438;5,40157212625159e-06;0,00111101488603568;"RAB25";"1";156061149;156070514;"+";9366;"protein_coding";"RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]"
"ENSG00000132749";-5,13329893247521;4,08904208697219;0,00158395800194752;0,044815328497401;"TESMIN";"11";68706674;68751564;"-";44891;"protein_coding";"testis expressed metallothionein like protein [Source:HGNC Symbol;Acc:HGNC:7446]"
"ENSG00000133135";-7,41138997927407;3,48174692818525;8,11696787447015e-05;0,00541220389080514;"RNF128";"X";106693838;106797016;"+";103179;"protein_coding";"ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153]"
"ENSG00000133321";-10,6262164987858;1,998886142126;7,52587924247149e-05;0,00518915075192078;"RARRES3";"11";63536801;63546458;"+";9658;"protein_coding";"phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]"
"ENSG00000133477";-6,7361483057198;2,82005736857914;0,000256564954574979;0,0120057888640831;"FAM83F";"22";39994949;40030039;"+";35091;"protein_coding";"family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]"
